"工单号","工作要点说明","工单状态","设备编码","车型-列车号","工作班组编码","工作班组名称","工单类型","故障时间","完工时间","修理时间(分钟)","计划工时","故障信息来源","系统功能","子项功能","底层功能","故障描述","故障影响","纠正措施","故障情况","处理情况","车辆原因","扣修","扣修天数","晚点分钟","中途晚点分钟","晚点有责"
5707728,040671车三轴速度传感器故障,结束,AC05-0412,AC05-0412,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-03-10.00.00,2023-03-03-23.00.00,780,1,维修三部,制动,防滑系统,单通道速度传感器,失效,不影响运营,已更换,工作令号:四日-2023-3-3 040671车三轴速度传感器故障,更换040671车三轴一个速度传感器后正常，正线试车正常。（日检一班）（备件由中车申通提供，坏件交由中车申通处理）（速度感应器 型号：STN31454/265001N 厂商：克诺尔/KNORR）,Y,N,,,,
5709353,043052车牵引降级故障,结束,04A02-0451,04A02-0451,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-04-22.10.00,2023-03-05-00.40.00,150,1,维修三部,牵引,牵引控制单元,牵引继电器,损坏,不影响运营,已更换,工作令号:四日-2023-3-4 043052车牵引降级故障,更换043052车一个Q-NEB继电器后正常（日检二班）（备件来源：物流仓库领用）（备件型号：ETP41L 18BXUU  生产厂商：德驰/DEUTSCH）,Y,N,,,,
5709550,043292车广播无声,结束,04A02-0455,04A02-0455,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-04-13.30.00,2023-03-04-23.50.00,620,1,维修三部,乘客信息（PIS）,广播,功率放大器,损坏,不影响运营,复位,工作令号:四日-2023-3-4 043292车广播无声,正线日检上车切复空开后正常，回库检查DDU面板无故障，测试043292车自动广播功能正常（日检二班）,Y,N,,,,
5717650,041331气制动中级故障,结束,AC05-0423,AC05-0423,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-08-20.00.00,2023-03-09-14.00.19,1080,1,维修三部,制动,防滑系统,单通道速度传感器,失效,不影响运营,已更换,工作令号:四日-2023-3-8 041331气制动中级故障,读取故障记录，故障代码7202，2102，更换041331车二轴一根速度传感器后HMI面板无故障，库内试车正常。（日检三班）（型号：STN31454/265001N 生产厂商：克诺尔/KNORR）（扣修原因：待库内试车）（备件来源：中车申通）,Y,Y,1,,,
5717655,040693二位端空调故障,结束,AC05-0412,AC05-0412,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-08-21.00.00,2023-03-09-00.30.00,210,1,维修三部,空调,空调电气控制,接触器,接触器机械卡死,不影响运营,已更换,工作令号:四日-2023-3-8 040693二位端空调故障,读取故障记录，故障代码DF1200，DF1201，测量INT69阻值在正常范围内，检查发现KM31接触器机械卡死，更换040693二位端一个KM31接触器后用MONA软件测试空调功能正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：LC1D32FD  生产厂商：施耐德/SCHNEIDER）,Y,N,,,,
5717668,041593一位端空调中级故障,结束,AC05-0427,AC05-0427,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-08-23.00.00,2023-03-09-00.40.00,100,1,维修三部,空调,空调电气控制,接触器,触点接触不良,不影响运营,已更换,工作令号:四日-2023-3-8 041593一位端空调中级故障,读取故障记录，故障代码DF1270，DF1290（冷凝风机低速故障），更换041593一位端一个KM14接触器后用MONA软件测试空调功能正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：12.0507.0010  生产厂商：施耐德/SCHNEIDER）,Y,N,,,,
5723116,0414#ATO模式列车执行EBR,结束,AC05-0414,AC05-0414,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-11-07.36.00,2023-03-11-16.00.00,504,1,总调-OCC,控制,电气控制设备,,故障,掉线,查无原因,工作令号:四临-2023-3-10 02023-03-11 07:36 四号线上海火车站站下行0414#车，列车ATO模式进站时列车执行EBR制动无法缓解。,列车回库读取故障记录无相关故障代码，检查车辆紧急制动回路，牵引回路，常用制动回路，列车控制回路均正常，检查列车与通号设备接口、接插件、连接线缆正常，检查相关继电器22-K125、22-K126、22-K127、22-K128触点阻值均小于100欧姆均正常，列车正常。（日检二班）,N,N,,,,
5724993,041571司机室主台头灯旋钮损坏,结束,AC05-0427,AC05-0427,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-12-22.00.00,2023-03-12-23.30.00,90,1,维修三部,控制,电气控制设备,头灯控制开关,损坏,不影响运营,已更换,工作令号:四日-2023-3-12 041571司机室主台头灯旋钮损坏,更换041571司机室主台一个头灯旋钮开关后正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：3SB3500-3PA11（黑色，带底座）  生产厂商：西门子/SIEMENS）,Y,N,,,,
5730451,040721司机室副台侧门无法关闭,结束,AC05-0412,AC05-0412,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-15-08.56.00,2023-03-15-11.26.00,150,1,总调-OCC,车门,司机室门,司机侧门锁（左）,左门锁锁舌损坏,掉线,已更换,工作令号:四临-2023-3-13 02023-03-15 08:56 四号线中山公园站上行出站0412#车，司机室左侧车门无法关闭。,正线日检上车确认为040721车司机室左侧侧门锁舌断裂，跟车保驾回库，回库后更换040721车一个司机室侧门锁板（左）后测试开关门功能正常。（日检二班）（备件由中车申通质保提供，坏件交由中车申通质保处理）（司机室侧门锁板(左) 型号：MY600APL-21501  生产 厂商：南京康尼机电股份有限公司）,Y,N,,,,
5740988,041852车厢三个摄像头时间显示错误,结束,04A02-0431,04A02-0431,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-20-23.00.00,2023-03-21-00.30.00,90,1,维修三部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已修理,工作令号:四日-2023-3-20 041852车厢三个摄像头时间显示错误,041852车厢三个摄像头重新校时后正常（日检二班）,Y,N,,,,
5746101,041621车一位端空调电加热故障,结束,AC05-0427,AC05-0427,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-23-10.00.00,2023-03-23-14.00.00,240,1,维修三部,空调,顶置式空调单元,电加热器,温度保护开关损坏,不影响运营,已更换,工作令号:四日-2023-3-23 041621车一位端空调电加热故障,"更换041621车一位端二个电加热保护器70℃后用MONA软件测试空调功能正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：Φ16mm,70℃关，40℃开  生产厂商：MIC）",Y,N,,,,
5748487,041621司机室人工广播无声,结束,AC05-0427,AC05-0427,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-03-24-20.00.00,2023-03-24-22.00.00,120,1,维修三部,乘客信息（PIS）,广播,司机室话筒,插口、接线松动,不影响运营,已修理,工作令号:四日-2023-3-24 041621司机室人工广播无声,重新紧固041621车司机室麦克风X03接线后测试人工广播功能正常（日检二班）,Y,N,,,,
5763307,043033车转向架1常用制动不一致,结束,04A02-0451,04A02-0451,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-01-23.00.00,2023-04-02-00.30.00,90,1,维修三部,制动,制动电气控制系统,压力开关,插口、接线松动,不影响运营,已更换,工作令号:四日-2023-4-1 043033车转向架1常用制动不一致,更换043033车一位端一个B15压力开关后牵引试验正常（日检二班）（备件来源：中间仓库领用）（备件型号：II80876/00604(0.4~0.6bar)  生产厂商：克诺尔车辆设备（苏州）有限公司）,Y,N,,,,
5770514,040961一位端转向架异声,结束,AC05-0416,AC05-0416,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-05-08.45.00,2023-04-06-00.10.00,925,1,总调-OCC,转向架,弹性悬挂装置,抗侧滚扭杆,连接杆上球铰损坏,掉线,已更换,工作令号:四临-2023-4-5 02023-04-05 08:45 四号线海伦路站0416#第一节列车转向架运营时有异声。,回库后检查确认为040961车一位端转向架右侧抗侧滚扭杆异声，更换040961车一位端转向架右侧抗侧滚扭杆球铰（上），球铰（下）后正线试车正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（球铰（上）型号：A2V00370076092  生产厂商：上海天佑铁道新技术研究所）（球铰（下）型号：A2V00370076091  生产厂商：上海天佑铁道新技术研究所）,Y,N,,,,
5776351,0452宜山上行百米标213处与箱盖碰擦,结束,04A02-0452,04A02-0452,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-08-04.57.00,2023-04-08-10.57.00,360,1,总调-OCC,车体,车体结构,,故障,不影响运营,查无原因,工作令号:四临-2023-4-8 02023-04-08 04:57 四号线宜山路站上行出站巡道车0452#车，于上行百米标213处与设备箱盖碰擦。,回库后检查452#列车车头无异常，车体无擦伤（日检二班）,N,N,,,,
5776429,042143车BECU控制箱内电磁阀异声,结束,04A02-0436,04A02-0436,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-08-09.00.00,2023-04-08-11.00.00,120,1,维修二部,制动,气制动控制系统,中继阀,阀失效,不影响运营,已更换,工作令号:四日-2023-4-8 042143车BECU控制箱内电磁阀异声,检查确认为模拟输入转换阀（A1）异声，更换042143车一个模拟输入转换阀（A1）后静态调试正常。（日检二班）（备件为新件）（新件由申通长客质保提供，坏件由申通长客质保处理）（备件型号：II74153/024   生产厂商：克诺尔车辆设备（苏州）有限公司）,Y,N,,,,
5784273,041441司机室右侧近光灯不亮,结束,AC05-0424,AC05-0424,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-12-10.00.00,2023-04-12-14.40.00,280,1,维修二部,辅助功能,头灯、尾灯、运营灯,头灯、尾灯及外部指示灯,尾灯损坏,不影响运营,已更换,工作令号:四日-2023-4-12 041441司机室右侧近光灯不亮,更换041441司机室右侧一个近光灯灯泡后正常（日检二班）（备件来源：物流仓库领用）（备件型号：HALOGEN H7 64210 55W PX26d  生产厂商：欧司朗/OSRAM）,Y,N,,,,
5787717,040412车四轴速度传感器故障,结束,AC05-0407,AC05-0407,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-13-23.40.00,2023-04-14-00.55.00,75,1,维修二部,制动,防滑系统,单通道速度传感器,失效,不影响运营,已更换,工作令号:四日-2023-4-13 040412车四轴速度传感器故障,更换040412车四轴一根速度传感器后库内试车正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：STN31454/265001N  生产厂商：克诺尔/KNORR）,Y,N,,,,
5805174,041331司机室头灯旋钮底座松,结束,AC05-0423,AC05-0423,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-21-23.00.00,2023-04-22-00.30.00,90,1,维修二部,控制,电气控制设备,头灯控制开关,接线松动,不影响运营,已修理,工作令号:四日-2023-4-21 041331司机室头灯旋钮底座松,重新紧固041331司机室头灯旋钮底座后正常（日检二班）,Y,N,,,,
5813074,040901辅逆轻级故障,结束,AC05-0415,AC05-0415,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-25-20.00.00,2023-04-25-22.00.00,120,1,维修二部,控制,电气控制设备,继电器,触点接触不良,不影响运营,已更换,工作令号:四日-2023-4-25 040901辅逆轻级故障,更换040901车一个A2-K2（带变阻器的3极耦合继电器）及一个A2-K3（带变阻器的3极耦合继电器）后库内全载测试正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：3RT1017-2KF42  生产厂商：西门子/SIEMENS）,Y,N,,,,
5813371,042161车录像无法下载,结束,04A02-0436,04A02-0436,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-25-21.00.00,2023-04-25-23.00.00,120,1,维修二部,乘客信息（PIS）,视频监控系统,硬盘录像机,插口、接线松动,不影响运营,已修理,工作令号:四日-2023-4-25 042161车录像无法下载,重做042161车硬盘录像机网线头后正常（日检二班）,Y,N,,,,
5821341,041342车一位端转向架裂纹,结束,AC05-0423,AC05-0423,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-29-09.00.00,2023-05-01-22.00.00,3660,1,维修二部,转向架,构架,动车构架,裂纹,不影响运营,已更换,工作令号:四日-2023-4-29 041342车一位端转向架裂纹,更换041342车一位端一个转向架构架后正常，正线试车正常。（日检三班）（扣修原因：待更换构架）（备件来源：中车申通）（备件型号：A2V00397248756 生产厂商：南车株洲电力机车有限公司） 转向架构架序列号： 旧件：SF2100-165-200605（服：5828049） 新件：SF2100-227-200610（部：5828061）,Y,Y,2,,,
5821342,043071司机室主台雨刮器坏,结束,04A02-0452,04A02-0452,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-04-29-06.00.00,2023-04-29-16.00.00,600,1,维修二部,车体,司机室,刮雨器,功能失效,不影响运营,已修理,工作令号:四日-2023-4-29 043071司机室主台雨刮器坏,重新调整043071司机室主台雨刮器行程后测试雨刮器功能正常（日检二班）,Y,N,,,,
5827335,小马热线投诉041852车厢冷,结束,04A02-0431,04A02-0431,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-03-13.10.00,2023-05-03-23.50.00,640,1,维修二部,空调,顶置式空调单元,,故障,不影响运营,查无原因,工作令号:四日-2023-5-3 小马热线投诉041852车厢冷,正线日检上车确认DDU面板无故障，全列车空调工作正常，回库后检查DDU面板无故障，点温仪测得041852车一位端出风口温度21.3°C，二位端出风口温度21.2°C，温度适宜（日检二班）,N,N,,,,
5827343,041451车二轴速度传感器故障,结束,AC05-0425,AC05-0425,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-03-22.00.00,2023-05-03-23.55.00,115,1,维修二部,制动,防滑系统,单通道速度传感器,失效,不影响运营,已更换,工作令号:四日-2023-5-3 041451车二轴速度传感器故障,更换041451车二轴一根速度传感器后正线试车正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：STN31454/265001N  生产厂商：克诺尔/KNORR）,Y,N,,,,
5843465,436#全列车LCD显示屏无信号,结束,04A02-0436,04A02-0436,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-11-23.50.00,2023-05-12-00.59.00,69,1,维修二部,乘客信息（PIS）,广播,媒体交换机,损坏,不影响运营,已更换,工作令号:四日-2023-5-11 436#全列车LCD显示屏无信号,更换042161车一个媒体交换机后全列车LCD显示屏显示正常（日检二班）（备件为新件）（备件由申通长客质保提供，坏件由申通长客质保处理）（备件型号：MIT-SWITCH-M8-13  生产厂商：上海鸣啸信息科技发展有限公司）,Y,N,,,,
5843506,042111车终点站显示屏无显示,结束,04A02-0436,04A02-0436,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-11-23.50.00,2023-05-12-00.55.00,65,1,维修二部,乘客信息（PIS）,广播,终点站显示屏,插口、接线松动,不影响运营,已修理,工作令号:四日-2023-5-11 042111车终点站显示屏无显示,重新紧固042111车终点站显示屏电源线后正常（日检二班）,Y,N,,,,
5847681,0422#空调调控对照表张贴,结束,AC05-0422,AC05-0422,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0422#空调调控对照表张贴,按技术要求完成0422#空调调控贴纸张贴。（日检二班）,N,N,,,,
5847717,0423#空调调控对照表张贴,结束,AC05-0423,AC05-0423,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0423#空调调控对照表张贴,按技术要求完成0423#空调调控贴纸张贴。（日检二班）,N,N,,,,
5847724,0424#空调调控对照表张贴,结束,AC05-0424,AC05-0424,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0424#空调调控对照表张贴,按技术要求完成0424#空调调控贴纸张贴。（日检二班）,N,N,,,,
5847763,0425#空调调控对照表张贴,结束,AC05-0425,AC05-0425,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0425#空调调控对照表张贴,按技术要求完成0425#空调调控贴纸张贴。（日检二班）,N,N,,,,
5847775,0426#空调调控对照表张贴,结束,AC05-0426,AC05-0426,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0426#空调调控对照表张贴,按技术要求完成0426#空调调控贴纸张贴。（日检二班）,N,N,,,,
5847778,0427#空调调控对照表张贴,结束,AC05-0427,AC05-0427,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0427#空调调控对照表张贴,按技术要求完成0427#空调调控贴纸张贴。（日检二班）,N,N,,,,
5847997,0434#空调调控对照表张贴,结束,04A02-0434,04A02-0434,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0434#空调调控对照表张贴,按技术要求完成0434#空调调控贴纸张贴。（日检二班）,N,N,,,,
5848002,0436#空调调控对照表张贴,结束,04A02-0436,04A02-0436,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0436#空调调控对照表张贴,按技术要求完成0436#空调调控贴纸张贴。（日检二班）,N,N,,,,
5848004,0451#空调调控对照表张贴,结束,04A02-0451,04A02-0451,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0451#空调调控对照表张贴,按技术要求完成0451#空调调控贴纸张贴。（日检二班）,N,N,,,,
5848018,0455#空调调控对照表张贴,结束,04A02-0455,04A02-0455,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-10.00.00,2023-05-14-14.00.00,240,1,维修二部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:四日-2023-5-14 0455#空调调控对照表张贴,按技术要求完成0455#空调调控贴纸张贴。（日检二班）,N,N,,,,
5848104,040022一位端转向架裂纹,结束,AC05-0401,AC05-0401,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-14-13.00.00,2023-05-16-23.00.00,3480,1,维修二部,转向架,构架,动车构架,裂纹,不影响运营,已更换,工作令号:四日-2023-5-14 040022一位端转向架裂纹,更换040022车一位端转向架后，正线试车正常。（日检四班）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件名称：动车构架 备件型号：A2V00397248756 生产厂商：南车株洲电力机车有限公司）（扣修原因：待更换转向架） 新件序列号：0009-2023 旧件序列号：SF2100-105-200512（服：5854170） 备注：备件为新件无部件修工单,Y,Y,2,,,
5851109,040562四个动态地图显示屏不亮,结束,AC05-0410,AC05-0410,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-15-17.30.00,2023-05-15-20.30.00,180,1,维修二部,乘客信息（PIS）,广播,动态线路地图显示器（DMD）,损坏,不影响运营,已更换,工作令号:四日-2023-5-15 040562四个动态地图显示屏不亮,更换040562车一个动态地图控制器（DMC）后动态地图显示正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：A36015  生产厂商：西安怀特利）,Y,N,,,,
5851363,042032二位端右侧电子导乘屏黑屏,结束,04A02-0434,04A02-0434,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-15-23.00.00,2023-05-16-22.00.00,1380,1,维修二部,乘客信息（PIS）,广播,电子导乘屏,损坏,不影响运营,已更换,工作令号:四日-2023-5-15 042032二位端右侧电子导乘屏黑屏，042041一位端右侧电子导乘屏黑屏,更换043032车和042041车2块电子导乘屏后正常。（日检四班）（备件由申通长客提供，坏件由申通长客处理）（备件名称：电子导乘屏  型号：MIT-DNU28-01  厂商：上海鸣啸信息科技发展有限公司）,Y,N,,,,
5851368,041543车八块LCD显示屏无信号,工作请求,AC05-0426,AC05-0426,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-15-23.00.00,,,0,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,无信号,,,工作令号:四日-2023-5-15 041543车八块LCD显示屏无信号，041552车八块LCD显示屏无信号，041561车八块LCD显示屏无信号,,N,N,,,,
5851377,041331车二轴速度传感器故障,结束,AC05-0423,AC05-0423,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-15-22.00.00,2023-05-15-23.50.00,110,1,维修二部,制动,防滑系统,单通道速度传感器,失效,不影响运营,已更换,工作令号:四日-2023-5-15 041331车二轴速度传感器故障,更换041331车二轴一根速度传感器后库内试车正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：STN31454/265001N  生产厂商：克诺尔/KNORR）,Y,N,,,,
5856973,041432一位端转向架裂纹,结束,AC05-0424,AC05-0424,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-18-11.00.00,2023-05-20-23.00.00,3600,1,维修二部,转向架,构架,动车构架,裂纹,不影响运营,已更换,工作令号:四日-2023-5-18 041432一位端转向架裂纹,更换041432车一位端转向架后，正线试车正常。（日检四班）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件名称：动车构架 备件型号：A2V00397248756 生产厂商：南车株洲电力机车有限公司）（扣修原因：待更换转向架） 新件序列号：0011-2023 旧件序列号：SF2100-239-200611（服：5863391） 备注：备件为新件无部件修工单,Y,Y,2,,,
5860117,041003、041012 LCD显示屏无信号,工作请求,AC05-0417,AC05-0417,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-19-23.00.00,,,0,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,无信号,,,工作令号:四日-2023-5-19 041003、041012 LCD显示屏无信号,,N,N,,,,
5860128,436#全列车LCD显示屏无信号,结束,04A02-0436,04A02-0436,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-19-23.00.00,2023-05-20-00.50.00,110,1,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,无信号,不影响运营,已修理,工作令号:四日-2023-5-19 436#全列车LCD显示屏无信号,重新切换CCTV信号主次后恢复正常（日检二班）,Y,N,,,,
5866919,415#全列车LCD显示屏无信号,工作请求,AC05-0415,AC05-0415,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-23-23.00.00,,,0,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,无信号,,,工作令号:四日-2023-5-23 415#全列车LCD显示屏无信号,,N,N,,,,
5872605,041462车二位端转向架裂纹,结束,AC05-0425,AC05-0425,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-26-10.00.00,2023-05-28-23.00.00,3660,1,维修二部,转向架,构架,动车构架,裂纹,不影响运营,已更换,工作令号:四日-2023-5-26 041462车二位端转向架裂纹,更换041462车二位端转向架后，正线试车正常。（日检四班）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件名称：动车构架 备件型号：A2V00397248756 生产厂商：南车株洲电力机车有限公司）（扣修原因：待更换转向架） 新件序列号：0012-2023 旧件序列号：ZMA080-243-200710（服：5876016） 备注：备件为新件，无部件修工单,Y,Y,2,,,
5872631,小马热线投诉040541车厢闷热,结束,AC05-0409,AC05-0409,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-26-08.50.00,2023-05-26-12.50.00,240,1,维修二部,空调,顶置式空调单元,,故障,不影响运营,查无原因,工作令号:四日-2023-5-26 小马热线投诉040541车厢闷热,列车回库上车确认HMI面板无故障，读取故障记录正常，点温仪测得040541车厢一位端出风口温度22°C，二位端出风口温度22°C，温度适宜（日检二班）,N,N,,,,
5874458,041893车8号车门正线切除,结束,04A02-0432,04A02-0432,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-27-20.10.00,2023-05-28-00.58.00,288,1,总调-OCC,车门,客室车门机械部件,,故障,掉线,复位,工作令号:四临-2023-5-11 02023-05-27 20:10 四号线塘桥站下行0432#车，下行方向第四节车厢第二扇车门故障。,正线日检上车确认041893车8号车门切除到位，跟车保驾回库，回库后读取ERM故障记录，故障代码8286（门8R锁闭失败），下载录像为车门无法关闭，检查发现为车门夹到异物（白色塑料盖子）导致车门无法锁闭到位，取出异物后，检查车门机构相关部件及尺寸均正常，多次开关门测试均正常。（日检二班）,N,N,,,,
5881882,404#多扇车门限位开关（S1）卡滞,结束,AC05-0404,AC05-0404,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-31-17.00.00,2023-05-31-18.30.00,90,1,维修二部,车门,客室车门机械部件,车门限位开关,S2限位开关尺寸超标,不影响运营,已更换,工作令号:四日-2023-5-31 040191车7门；040202车2门；040213车5门，10门；040223车3门，4门；040232车7门；040241车4门车门关闭限位开关（S1）卡滞,更换040191车7门；040202车2门；040213车5门，10门；040223车3门，4门；040232车7门；040241车4门共八个车门关闭限位开关后多次开关门测试正常（日检二班）（备件为新件）（备件由中车申通质保提供，坏件交由中车申通质保处理）（限位开关 型号：8HN400639P01 厂商：南京康尼机电股份有限公司）,Y,N,,,,
5881898,小马热线投诉041792车动态地图坏,结束,04A02-0430,04A02-0430,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-05-31-18.00.00,2023-05-31-23.00.00,300,1,维修二部,乘客信息（PIS）,广播,电子导乘屏,损坏,不影响运营,已更换,工作令号:四日-2023-5-31 小马热线投诉041792车动态地图坏,正线日检上车确认041792车四个电子导乘屏卡死，切复空开无效，回库后更换041792车一块客室接口板后测试功能正常（日检二班）（备件为新件）（备件由申通长客质保提供，坏件由申通长客质保处理）（备件型号：MIT-MIO01-01  生产厂商：上海鸣啸信息科技发展有限公司）,Y,N,,,,
5887769,420#按项目要求整改车门S1限位开关,结束,AC05-0420,AC05-0420,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-06-03-10.00.00,2023-06-03-16.00.00,360,1,维修二部,车门,客室车门机械部件,车门限位开关,S2限位开关尺寸超标,不影响运营,已更换,工作令号:四日-2023-6-3 041151车1、3、4、5、6、9、10门 041162车3、4、10门 041173车1、2、3、7、9门 041183车2、3、4、5、8、10门 041192车4、8、10门 041201车4、5、6门 按项目要求整改车门S1限位开关,按项目要求完成041151车1、3、4、5、6、9、10门，041162车3、4、10门，041173车1、2、3、7、9门，041183车2、3、4、5、8、10门，041192车4、8、10
门，041201车4、5、6门车门S1限位开关整改（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：8HN400639P01  生产厂商：南京康尼机电股份有限公司）,Y,N,,,,
5887782,404#按项目要求整改车门S1限位开关,结束,AC05-0404,AC05-0404,RS-04-02,维修二部（4#）日检二组,故障修工单,2023-06-03-10.00.00,2023-06-03-16.00.00,360,1,维修二部,车门,客室车门机械部件,车门限位开关,S2限位开关尺寸超标,不影响运营,已更换,工作令号:四日-2023-6-3 040191车 1、2、3、4、5、6、8、10门；040202 车1、3、4、5、6、7、8、9、10门；040213 车1、2、3、4、6、7、8、9门；040223车 1、2、5、6、7、8、9、10门；040232车 1、2、3、4、5、6、8、9、10门；040241车 1、2、3、5、6、7、8、9、10门按项目要求整改车门S1限位开关,按项目要求完成040191车 1、2、3、4、5、6、8、10门；
040202 车1、3、4、5、6、7、8、9、10门；
040213 车1、2、3、4、6、7、8、9门；
040223车 1、2、5、6、7、8、9、10门；
040232车 1、2、3、4、5、6、8、9、10门；
040241车 1、2、3、5、6、7、8、9、10门车门S1限位开关整改（日检二班）（备件为新件）（备件由中车申通质保提供，坏件由中车申通质保处理）（备件型号：8HN400639P01  生产厂商：南京康尼机电股份有限公司）,Y,N,,,,
