工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5932062,0204# 00273 1轴牵引箱电机通风格栅缺,结束,AC02-0204,AC02-0204,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-06-26-14.00.00,2023-06-26-15.00.00,60,1,维修二部,牵引,牵引电机,牵引电机出气口滤网,缺失,不影响运营,已更换,工作令号:龙均-2023-6-10 0204# 00273 1轴牵引箱电机通风格栅缺失,故障单号：川-2000121 0204# 00273 1轴牵引箱电机通风格栅缺失，重新安装牵引电机通风格栅后正常。材料：申通北车（上海）轨道交通车辆维修有限公司；出风格栅（1个）；WX653H20003。,Y,N,,,,
5935990,02099# 026602；026613轮对尺寸超标,结束,02A05-02099,02A05-02099,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-06-28-15.00.00,2023-06-30-20.00.00,3180,1,维修二部,转向架,轮对轴箱装置,动车轮对组件,轮径尺寸超标,不影响运营,已更换,工作令号:二日-2023-6-28 02099# 026602；026613轮对尺寸超标,02099# 026602；026613轮对尺寸超标，更换轮对后试车正常。 026602新 1轴：02A0520229 2轴：02A0520230 3轴：02A0520231 4轴：02A0520232 026602旧 1轴：02A0520429（服：5944079） 2轴：02A0520430（服：5944082） 3轴：02A0520431（服：5944086） 4轴：02A0520432（服：5944090） 026613新 1轴：02A0520236 2轴：02A0520235 3轴：02A0520234 4轴：02A0520233 026613旧 1轴：02A0520436（服：5944093） 2轴：02A0520435（服：5944097） 3轴：02A0520434（服：5944098） 4轴：02A0520433（服：5944101）,N,Y,3,,,
5942358,0205# 00311 1轴2轴3轴闸瓦正常磨耗,结束,AC02-0205,AC02-0205,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-02-15.00.00,2023-07-02-19.30.00,270,1,维修二部,制动,气制动控制系统,闸瓦,闸瓦磨损到限,不影响运营,已更换,工作令号:龙均-2023-7-2 0205# 00311 1轴2轴3轴闸瓦正常磨耗,故障单号：川-2000612 0205# 00311 1轴2轴3轴闸瓦磨损超标<15mm（10块），更换闸瓦后调试正常。,N,N,,,,
5942365,0205# 00311左侧侧墙灯不亮,结束,AC02-0205,AC02-0205,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-02-15.00.00,2023-07-02-17.00.00,120,1,维修二部,辅助功能,头灯、尾灯、运营灯,头灯、尾灯及外部指示灯,指示灯损坏,不影响运营,已更换,工作令号:龙均-2023-7-2 0205# 00311左侧侧墙灯不亮,故障单号：川-2000614 0205# 00311左侧侧墙灯不亮，更换侧墙灯后测试正常。,Y,N,,,,
5942383,0205# 00311车辆运行灯损坏,结束,AC02-0205,AC02-0205,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-02-15.00.00,2023-07-02-17.00.00,120,1,维修二部,辅助功能,头灯、尾灯、运营灯,头灯、尾灯及外部指示灯,指示灯损坏,不影响运营,已更换,工作令号:龙均-2023-7-2 0205# 00311车辆运行灯损坏,故障单号：川-2000613 0205# 00311车辆运行灯损坏，更换00311运行灯后测试正常。,Y,N,,,,
5942394,0205# 空压机碳刷超标,结束,AC02-0205,AC02-0205,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-02-15.00.00,2023-07-02-17.00.00,120,1,维修二部,制动,供风系统,空压机,接地碳刷磨损,不影响运营,已更换,工作令号:龙均-2023-7-2 0205# 00333；01453；00353空压机碳刷超标,故障单号：川-2000615 0205# 00333；01453；00353空压机碳刷超标，更换00333；01453；00353空压机碳刷后测试正常。,Y,N,,,,
5942396,0205# 01453 4轴主电排损坏,结束,AC02-0205,AC02-0205,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-02-15.00.00,2023-07-02-17.00.00,120,1,维修二部,转向架,轮对轴箱装置,带电刷轴箱,吊环损坏,不影响运营,已更换,工作令号:龙均-2023-7-2 0205# 01453 3轴4轴主电排损坏,故障单号：川-2000611 0205# 01453 3轴4轴主电排损坏，更换主电排后测试正常。材料：申通北车（上海）轨道交通车辆维修有限公司；主电排（1个）；Φ18*150。,Y,N,,,,
5946861,02092# 026042通道1有阴影,结束,02A05-02092,02A05-02092,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-04-15.00.00,2023-07-04-16.00.00,60,1,维修二部,乘客信息（PIS）,视频监控系统,客室摄像头,显示效果差,不影响运营,已修理,工作令号:龙均-2023-7-54 02092# 026042通道1有阴影,故障单号：川-2000551 02092# 026042通道1有阴影，上车重新配置摄像头后正常。 接技术通知，转向架裂缝普查领取金属零部件清洁剂10罐供班组使用。,Y,N,,,,
5951059,02099# 026632车8门旁LCD电子导乘屏花,结束,02A05-02099,02A05-02099,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-06-15.00.00,2023-07-06-16.00.00,60,1,维修二部,乘客信息（PIS）,广播,动态地图（LMDU）,损坏,不影响运营,已更换,工作令号:龙均-2023-7-59 02099# 026632车8门旁LCD电子导乘屏花屏,故障单号：川-2000552 02099# 026632车8门旁LCD电子导乘屏花屏，更换后正常。材料：申通北车（上海）轨道交通车辆维修有限公司；LCD电子导乘屏（1个）；MIT-DMU37-01。 接技术通知，转向架裂缝普查领取金属零部件清洁剂10罐供班组使用。,Y,N,,,,
5951304,02099# 026582单元1压缩机1不工作,结束,02A05-02099,02A05-02099,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-06-16.00.00,2023-07-06-19.00.00,180,1,维修二部,空调,顶置式空调单元,压缩机,接线松动,不影响运营,已修理,工作令号:龙均-2023-7-59 02099# 026582单元1压缩机1不工作,故障单号：川-2000553 02099# 026582单元1压缩机1不工作，高低压压力传感器线接头松动重新紧固后试验正常。,Y,N,,,,
5954834,02102# 026822硬盘报警；026863无回放,结束,02A05-02102,02A05-02102,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-08-14.00.00,2023-07-08-18.00.00,240,1,维修二部,乘客信息（PIS）,视频监控系统,硬盘录像机,软件故障,不影响运营,已更换,工作令号:龙均-2023-7-63 02102# 026822硬盘报警；026863无回放,故障单号：川-2000571 02102# 026822硬盘报警；026863无回放，上车发现2客室硬盘报警重新格式化硬盘后正常，6客室更换硬盘后录像正常。材料：申通北车（上海）轨道交通车辆维修有限公司；车载硬盘录像机 （1个）；MIT-NVR01-01。 接技术通知，转向架裂缝普查领取金属零部件清洁剂10罐供班组使用。,Y,N,,,,
5958468,02103# 026891；026922车硬盘报警无回,结束,02A05-02103,02A05-02103,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-10-15.00.00,2023-07-10-17.00.00,120,1,维修二部,乘客信息（PIS）,视频监控系统,硬盘录像机,软件故障,不影响运营,已更换,工作令号:龙均-2023-7-64 02103# 026891；026922车硬盘报警无回放,故障单号：川-2000588 02103# 026891；026922车硬盘报警无回放，上车检查硬盘报警更换硬盘后视频回放正常。材料：申通北车（上海）轨道交通车辆维修有限公司；车载硬盘录像机 （2个）；MIT-NVR01-01。 接技术通知，转向架裂缝普查领取金属零部件清洁剂10罐供班组使用。,Y,N,,,,
5958666,02103# 026943车通道4通道6无法下载,结束,02A05-02103,02A05-02103,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-10-19.30.00,2023-07-10-23.00.00,210,1,维修二部,乘客信息（PIS）,视频监控系统,客室摄像头,软件故障,不影响运营,已修理,工作令号:龙均-2023-7-64 02103# 026943车通道4通道6视频无法下载,故障报单号：川-2000590 2103#026943车通道4通道6视频无法下载，上车格式化硬盘后正常，视频下载正常。,Y,N,,,,
5962404,02116# 027983车视频无回放,结束,02A05-02116,02A05-02116,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-12-15.00.00,2023-07-13-02.00.00,660,1,维修二部,乘客信息（PIS）,视频监控系统,客室摄像头,软件故障,不影响运营,已更换,工作令号:龙均-2023-7-69 02116# 027983车视频无回放,故障单号：川-2000655 02116# 027983车视频无回放，上车更换硬盘录像机后正常，显示正常，车况正常。,Y,N,,,,
5962421,02116#多车乘客信息显示屏点阵缺失,结束,02A05-02116,02A05-02116,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-12-15.00.00,2023-07-13-02.00.00,660,1,维修二部,乘客信息（PIS）,广播,客室LED显示屏,损坏,不影响运营,已修理,工作令号:龙均-2023-7-69 02116#027992车4门旁；028001车8门旁乘客信息显示屏点阵缺失,故障单号：川-2000654 02116#027992车4门旁；028001车8门旁乘客信息显示屏点阵缺失，上车检查发现7车和8车的电源线都有松脱现象，重新紧固后正常，显示正常，车况正常。,Y,N,,,,
5967621,0276# 024521车话筒无声音,结束,AC17B-0276,AC17B-0276,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-14-15.00.00,2023-07-14-17.00.00,120,1,维修二部,乘客信息（PIS）,广播,司机室话筒,损坏,不影响运营,已修理,工作令号:龙均-2023-7-42 0276# 024521车话筒无声音,故障单号：川-2000676 0276# 024521车话筒无声音，回库检查列车，发现话筒旁插缩针，重新做针后测试功能正常。,Y,N,,,,
5967675,0276#025133 2轴4轴闸瓦磨损超标<15mm,结束,AC17B-0276,AC17B-0276,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-14-14.00.00,2023-07-14-19.00.00,300,1,维修二部,制动,气制动控制系统,闸瓦,闸瓦磨损到限,不影响运营,已更换,工作令号:龙均-2023-7-42 0276# 025133 2轴4轴闸瓦磨损超标<15mm,故障单号：川-2000677 0276# 025133 2轴4轴闸瓦磨损超标<15mm，更换闸瓦（4块）后测试正常。,N,N,,,,
5970543,0270# 024893车通道5视频画面有阴影,结束,AC17B-0270,AC17B-0270,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-16-14.00.00,2023-07-16-16.00.00,120,1,维修二部,乘客信息（PIS）,视频监控系统,客室摄像头,显示效果差,不影响运营,已修理,工作令号:龙均-2023-7-38 0270# 024893车通道5视频画面有阴影,故障单号：川-2000689 0270# 024893车通道5视频画面有阴影，调整摄像头角度后监控画面正常。,Y,N,,,,
5970563,0270# 024251车司机室对讲无声音,结束,AC17B-0270,AC17B-0270,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-16-15.00.00,2023-07-17-02.00.00,660,1,维修二部,乘客信息（PIS）,广播,乘客紧急通讯单元（PECU）,损坏,不影响运营,已更换,工作令号:龙均-2023-7-38 0270# 024251车司机室对讲无声音,故障单号：川-2000688 0270# 024251车司机室对讲无声音，上车检查发现话筒有破皮现象，更换话筒后测试正常，车况正常。,Y,N,,,,
5970574,0270#024902；024922车受电弓橡胶缓冲,结束,AC17B-0270,AC17B-0270,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-16-14.00.00,2023-07-16-19.00.00,300,1,维修二部,牵引,受流设备,受电弓橡胶减震器,橡胶减震器损坏,不影响运营,已更换,工作令号:龙均-2023-7-38 0270#024902；024922车受电弓橡胶缓冲器损坏,故障单号：川-2000687 0270#024902；024922车受电弓橡胶缓冲器损坏，重新更换橡胶止挡，测试正常。,Y,N,,,,
5979565,0254# 023041车右侧头灯不亮,结束,AC17A-0254,AC17A-0254,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-20-16.00.00,2023-07-20-17.00.00,60,1,维修二部,辅助功能,头灯、尾灯、运营灯,头灯、尾灯及外部指示灯,头灯损坏,不影响运营,已更换,工作令号:龙均-2023-7-25 0254# 023041车右侧头灯不亮,故障单号：川-2000727 0254# 023041车右侧头灯不亮，更换后测试正常。,Y,N,,,,
5979575,0254# 023003车5门旁电子地图点阵缺失,结束,AC17A-0254,AC17A-0254,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-20-15.00.00,2023-07-20-19.00.00,240,1,维修二部,乘客信息（PIS）,广播,动态地图（LMDU）,损坏,不影响运营,已更换,工作令号:龙均-2023-7-25 0254# 023003车5门旁电子地图点阵缺失,故障单号：川-2000729 0254# 023003车5门旁电子地图点阵缺失，回库上车检查5门旁动态地图点阵缺失，更换动态地图后，功能正常。材料：申通北车（上海）轨道交通车辆维修有限公司；动态地图（扩编）（1个）；0301001268。,Y,N,,,,
5979583,0254#022971；023041车司机室对讲声音,结束,AC17A-0254,AC17A-0254,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-20-15.00.00,2023-07-20-18.00.00,180,1,维修二部,乘客信息（PIS）,广播,司机室扬声器,损坏,不影响运营,已修理,工作令号:龙均-2023-7-25 0254#022971；023041车司机室对讲声音轻,故障单号：川-2000725 0254#022971；023041车司机室对讲声音轻，回库上车检查司机室对讲声音轻，调试声音后测试声音正常。,Y,N,,,,
5983202,0204# 00273；01353空压机碳刷超标,结束,AC02-0204,AC02-0204,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-22-13.00.00,2023-07-22-16.00.00,180,1,维修二部,制动,供风系统,空压机,接地碳刷磨损,不影响运营,已更换,工作令号:龙均-2023-7-10 0204# 00273；01353空压机碳刷超标,故障单号：川-2000739 0204# 00273；01353空压机碳刷超标，更换空压机碳刷后测试正常。,N,N,,,,
5983206,0204#多车LCD黑屏,已开始,AC02-0204,AC02-0204,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-22-14.00.00,,,1,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,黑屏,,,工作令号:龙均-2023-7-10 0204# 00262 3门旁；01342 8门旁；00282 2门旁LCD黑屏,故障单号：川-2000741 0204# 00262 3门旁；01342 8门旁；00282 2门旁LCD黑屏，待修。,N,N,,,,
5983215,0204# 00301运营灯损坏,结束,AC02-0204,AC02-0204,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-22-13.00.00,2023-07-22-14.00.00,60,1,维修二部,辅助功能,头灯、尾灯、运营灯,头灯、尾灯及外部指示灯,指示灯损坏,不影响运营,已更换,工作令号:龙均-2023-7-10 0204# 00301运营灯损坏,故障单号：川-2000737 0204# 00301运营灯损坏，更换00301运营灯后测试正常。,Y,N,,,,
5983222,0204# 01353 2位端架车保护螺栓缺失,结束,AC02-0204,AC02-0204,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-22-14.00.00,2023-07-22-15.00.00,60,1,维修二部,转向架,中央牵引装置,架车保护间隔,尺寸超标,不影响运营,已更换,工作令号:龙均-2023-7-10 0204# 01353 2位端架车保护螺栓缺失,故障单号：川-2000738 0204# 01353 2位端架车保护螺栓缺失，重新安装后正常。材料：申通北车（上海）轨道交通车辆维修有限公司；六角螺栓（2个）；ISO4014-M6*50-A2-70。,Y,N,,,,
5983228,0204# 00251应急电池超标,结束,AC02-0204,AC02-0204,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-22-17.00.00,2023-07-22-18.00.00,60,1,维修二部,辅助供电,蓄电池,蓄电池,失效,不影响运营,已更换,工作令号:龙均-2023-7-10 0204# 00251应急电池超标,故障单号：川-2000740 0204# 00251应急电池超标，更换00251应急电池后测试正常。材料：申通北车（上海）轨道交通车辆维修有限公司；应急电池（9个）；3EGH056522。,Y,N,,,,
5986736,0263# 023702车二位端应急对讲无声,结束,AC17A-0263,AC17A-0263,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-24-16.00.00,2023-07-24-20.00.00,240,1,维修二部,乘客信息（PIS）,广播,乘客紧急通讯单元（PECU）,损坏,不影响运营,已修理,工作令号:龙均-2023-7-30 0263# 023702车二位端应急对讲无声,故障单号：川-2000752 0263# 023702车二位端应急对讲无声，回库检查发现023702车二位端应急对讲无声，测试后发现Pecu插头松动，紧固后测试正常。,Y,N,,,,
5986742,0263# 全车广播音量低,结束,AC17A-0263,AC17A-0263,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-24-16.00.00,2023-07-24-19.30.00,210,1,维修二部,乘客信息（PIS）,广播,客室扬声器,损坏,不影响运营,已修理,工作令号:龙均-2023-7-30 0263# 全车广播音量低,故障单号：川-2000753 0263# 全车广播音量低，重新调整音量后正常。,Y,N,,,,
5986759,0263# 023691车视频监控无法下载,结束,AC17A-0263,AC17A-0263,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-24-14.00.00,2023-07-25-02.50.00,770,1,维修二部,乘客信息（PIS）,视频监控系统,车载主机,软件故障,不影响运营,查无原因,工作令号:龙均-2023-7-30 0263# 023691车视频监控无法下载,故障单号：川-2000751 0263# 023691车视频监控无法下载，上车检查视频监控下载功能正常，测试正常，车况正常。,N,N,,,,
5986781,0263# 多车橡胶止档老化缺失,结束,AC17A-0263,AC17A-0263,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-24-15.00.00,2023-07-24-16.00.00,60,1,维修二部,车门,客室车门机械部件,切除装置,导向块丢失,不影响运营,已更换,工作令号:龙均-2023-7-30 0263# 023723 7门；023743 6门8门9门；023752 4门车橡胶止档老化缺失,故障单号：川-2000754 0263# 023723 7门；023743 6门8门9门；023752 4门车橡胶止档老化缺失，重新安装橡胶止档后正常。材料：申通北车（上海）轨道交通车辆维修有限公司；缓冲橡胶止档（8个）；12.2305.6801。,Y,N,,,,
5990114,0258# 023352车二位端空调有异响,结束,AC17A-0258,AC17A-0258,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-26-14.00.00,2023-07-26-17.00.00,180,1,维修二部,空调,顶置式空调单元,冷凝电机,绝缘电阻超标,不影响运营,已更换,工作令号:龙均-2023-7-29 0258# 023352车二位端空调有异响,故障单号：川-2000766 0258# 023352车二位端空调有异响，经检查冷凝电机故障，更换冷凝电机后测试正常。材料：申通北车（上海）轨道交通车辆维修有限公司；冷凝电机（1个）；WX653F10005。,Y,N,,,,
5990130,0258# 多车橡胶缓冲档损坏,结束,AC17A-0258,AC17A-0258,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-26-15.00.00,2023-07-26-17.00.00,120,1,维修二部,车门,客室车门机械部件,切除装置,导向块丢失,不影响运营,已更换,工作令号:龙均-2023-7-29 0258# 023302 9门6门4门；023323 7门5门4门2门；023343 2门4门8门；023352 4门8门橡胶缓冲档损坏,故障单号：川-2000768 0258# 023302 9门6门4门；023323 7门5门4门2门；023343 2门4门8门；023352 4门8门橡胶缓冲档损坏，更换橡胶缓冲档后测试正常。材料：申通北车（上海）轨道交通车辆维修有限公司；缓冲橡胶止档（20个）；12.2305.6801。,Y,N,,,,
5990235,0258# 023291车视频监控黑屏,结束,AC17A-0258,AC17A-0258,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-26-13.00.00,2023-07-26-16.00.00,180,1,维修二部,乘客信息（PIS）,视频监控系统,客室摄像头,黑屏,不影响运营,已修理,工作令号:龙均-2023-7-29 0258# 023291车视频监控黑屏,故障单号：川-2000769 0258# 023291车视频监控黑屏，检查为电源线松动，重新紧固后正常。,Y,N,,,,
5993550,02102# 026833轮径超标,工作完成,02A05-02102,02A05-02102,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-28-10.00.00,2023-07-30-18.00.00,3360,1,,转向架,轮对轴箱装置,动车轮对组件,轮径尺寸超标,不影响运营,已更换,工作令号:二日-2023-7-28 02102# 026833轮径超标,川沙基地 故障报单号：2000783 2102#026833轮径超标，更换轮对后测试正常，试车正常。 026833新 1轴：02A0520613 2轴：02A0520614 3轴：02A0520615 4轴：02A0520616 026833旧 1轴：02A0520521 2轴：02A0520522 3轴：02A0520523 4轴：02A0520524,Y,Y,3,,,
5994389,0282# 全车无实时画面，多车无水印,工作完成,AC17B-0282,AC17B-0282,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-28-13.00.00,2023-07-28-15.00.00,120,1,,乘客信息（PIS）,视频监控系统,客室摄像头,显示效果差,不影响运营,已修理,工作令号:龙均-2023-7-48 0282# 全车无实时画面，025373；025383；025393；025402车无水印,故障单号：川-2000784 0282# 全车无实时画面，025373；025383；025393；025402车无水印，更改摄像头配置，水印正常。,Y,N,,,,
5994413,0282#多车橡胶缓冲档损坏,工作完成,AC17B-0282,AC17B-0282,RS-02-03,维修二部（2#）检修一班,故障修工单,2023-07-28-14.00.00,2023-07-28-19.00.00,300,1,,车门,客室车门机械部件,切除装置,导向块丢失,不影响运营,已更换,工作令号:龙均-2023-7-48 0282# 024731 1门2门；024742 9门；024752 4门7门8门9门；024761 3门5门9门橡胶缓冲档损坏,故障单号：川-2000787 0282# 024731 1门2门；024742 9门；024752 4门7门8门9门；024761 3门5门9门橡胶缓冲档损坏，更换橡胶缓冲档后测试正常。材料：申通北车（上海）轨道交通车辆维修有限公司；缓冲橡胶止档（12个）；12.2305.6801。,Y,N,,,,
5388409,AC08均衡修8,结束,AC08-0237,AC08-0237,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-02-09.00.00,2022-08-02-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-15,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006327 0237# 021611；021681通道门盖板损坏，更换通道门盖板后正常。子工单号：5396752 2.故障单号：川-0006328 0237# 021672 5门旁；021681 3门旁LCD花屏，待修。子工单号：5396758 3.故障单号：川-0006331 0237# 021672空调无法正常启动，待修。子工单号：5396768,N,N,,,,
5389371,AC08均衡修8,结束,AC08-0238,AC08-0238,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-04-09.00.00,2022-08-04-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-18,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 因川沙基地无物流仓库，故一次性领取AC08回风过滤网（280601046G）165片，本车使用33片，剩余132片入REP；AC08司机室新风滤网（280602032G）10片，本车使用2片，剩余8片入REP。 按照均衡修规程八完工。 1.故障单号：川-0006343 0238# 021702 2门旁；021713 2门旁；021722 2门旁6门旁LCD黑屏，待修。子工单号：5400671 2.故障单号：川-0006342 0238# 021691右侧及左侧头灯坏，更换后测试正常。子工单号：5400674 3.故障单号：川-0006337 0238# 021691；021761通道门盖板损坏，更换通道门盖板后正常。子工单号：5400679 4.故障单号：川-0006338 0238# 021702 1轴闸瓦磨损超标<15mm，更换闸瓦后调试正常。子工单号：5400682,N,N,,,,
5394025,02A05均衡修8,结束,02A05-02089,02A05-02089,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-06-09.00.00,2022-08-06-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-50,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006354 02089# 025771；025782；025813空调低压传感器故障，经监测发现1.2.5车出现压力传感器故障，现上顶排查检修，已更换新压力传感器后测试空调能正常工作，工完场清。材料：浙江国祥制冷工业股份有限公司；压力传感器（A10）；STN29890。子工单号：5404012 2.故障单号：川-0006355 02089# 025823视频无回放，更换025823内录像机内部硬盘后功能正常。材料：上海鸣啸信息科技发展有限公司；车载硬盘录像机 ；MIT-NVR01-01。子工单号:5404025,N,N,,,,
5396370,02A05均衡修8,结束,02A05-02092,02A05-02092,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-08-09.00.00,2022-08-10-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-53,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006373 02092#026011;026042;026053;026063;026081空调传感器故障，经登顶发现压力传感器故障，已更换新压力传感器后测试空调能正常工作，工完场清。材料：浙江国祥制冷工业股份有限公司；压力传感器（A10）；STN29890。子工单号：5410949 2.故障单号：川-0006374 02092#026022视频录像无回放，更换车载硬盘录像机后功能正常。材料：上海鸣啸信息科技发展有限公司；车载硬盘录像机 ；MIT-NVR01-01。子工单号：5410966,N,N,,,,
5397782,02A05均衡修8,结束,02A05-02099,02A05-02099,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-10-17.00.00,2022-08-08-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-56,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006362 02099# 026593；026632；026641空调高压传感器故障，经监测发现压力传感器故障，后登顶更换新压力传感器，经监测空调可以正常工作，工完场清。材料：浙江国祥制冷工业股份有限公司；压力传感器（A10）；STN29890。子工单号：5407461,N,N,,,,
5399874,02A05均衡修8,结束,02A05-02102,02A05-02102,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-12-09.00.00,2022-08-12-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-58,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。,N,N,,,,
5406294,02A05均衡修8,结束,02A05-02103,02A05-02103,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-14-09.00.00,2022-08-14-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-59,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006403 02103# 026961压力传感器故障，更换压力传感器，经测试空调能正常工作，故障已消，工完场清。子工单号：5416012 2.故障单号：川-0006405 02103# 026922视频录像缺失，待修。子工单号：5416078,N,N,,,,
5416877,02A05均衡修8,结束,02A05-02116,02A05-02116,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-18-09.00.00,2022-08-18-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-65,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006433 02116# 028001空调低压压力传感器故障，经更换新压力传感器后测试空调能正常工作，工完场清。材料：浙江国祥制冷工业股份有限公司；压力传感器（A10） ；STN29890。子工单号：5422530 2.故障单号：川-0006435 02116# 027953空调机组1电源故障，待修。子工单号：5422804,N,N,,,,
5418124,AC17均衡修8,结束,AC17A-0254,AC17A-0254,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-20-09.00.00,2022-08-24-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-33,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 按照均衡修规程八完工。 1.故障单号：川-0006472 0254# 022971司机室雨刮器水泵损坏，更换后正常。材料：申通北车（上海）轨道交通车辆维修有限公司；风挡清洗喷水泵；15012300。子工单号：5432603,N,N,,,,
5418391,AC17均衡修8,结束,AC17A-0263,AC17A-0263,RS-02-03,维修二部（2#）检修一班,计划修工单,2022-08-16-10.48.22,2022-08-16-20.00.00,600,2.4,,,,,,,,工作令号：龙均-2022-8-79,因本修程辅料包未到货，经设备分厂生产准备组同意领用其他修程的辅料包。 因川沙基地无物流仓库，故一次性领取回风过滤网（370601041G）264片，本车使用33片，剩余231片入REP；司机室新风滤网（370602032G）16片，本车使用2片，剩余14片入REP。 按照均衡修规程八完工。 1.故障单号：川-0006416 0263# 023702；023743LED灯不亮，更换023702；023743LED灯后测试正常。子工单号：5418947 2.故障单号：川-0006420 0263# 023691空压机无法强启，待修。子工单号：5419116 3.故障单号：川-0006421 0263# 023691停放制动施加跳黄，缓解后消失，待修。子工单号：5419124 4.故障单号：川-0006422 0263# 023691；023761紧急对讲无声音，待修。子工单号：5419145,N,N,,,,
