"工单号","工作要点说明","工单状态","设备编码","车型-列车号","工作班组编码","工作班组名称","工单类型","故障时间","完工时间","修理时间(分钟)","计划工时","故障信息来源","系统功能","子项功能","底层功能","故障描述","故障影响","纠正措施","故障情况","处理情况","车辆原因","扣修","扣修天数","晚点分钟","中途晚点分钟","晚点有责"
5836563,14A01均衡修12,结束,14A01-14010,14A01-14010,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-16-09.00.00,2023-05-16-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-25,2023-5-16：从物流领出4个空气滤芯、48个紫铜垫圈、100个热敏标签A级交由班组使用。 14010车均12修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5836848,14A01均衡修1,结束,14A01-14011,14A01-14011,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-17-09.00.00,2023-05-17-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-27,从物流领出48个开口销给班组使用。 14011#车均一修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5842642,14A01均衡修2,结束,14A01-14012,14A01-14012,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-21-09.00.00,2023-05-21-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-32,从物流领出100个热敏标签A级给班组使用。 14012#车均二修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5845292,14A01均衡修3,结束,14A01-14013,14A01-14013,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-22-09.00.00,2023-05-22-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-34,从物流领取4个空气滤芯供班组使用 14013#车均3修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5852089,14A01均衡修4,结束,14A01-14014,14A01-14014,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-25-09.00.00,2023-05-25-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-38,从物流领出48个开口销，100个测温纸给班组使用 14014#车均4修，列车按规程完成有电、无电作业，试车正常。 方浩群,N,N,,,,
5852680,14A01均衡修5,结束,14A01-14015,14A01-14015,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-26-09.00.00,2023-05-26-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-41,14015车均5修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5852964,14A01均衡修2,结束,14A01-14046,14A01-14046,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-27-09.00.00,2023-05-30-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-43,14046#（143642）二位端转向架四轴左侧一系垂向减震器漏油。更换14046#（143642）二位端转向架四轴左侧一系垂向减震器，14046#（143653）一位端转向架一轴右侧一系垂向减震器后正常。 14046#车均2修，列车按规程完成有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5856291,14A01均衡修3,结束,14A01-14049,14A01-14049,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-05-31-09.00.00,2023-05-31-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-5-49,2023-5-31：从仓库领出4个滤芯交给班组使用。 HMI显示14049#（143882）弓网通讯故障，更换TCMS板卡后正常，现列车正常。 14049车均3修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5877077,14A01均衡修2,结束,14A01-14001,14A01-14001,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-01-09.00.00,2023-06-01-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-1,14001车均 2修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5878619,14A01均衡修6,结束,14A01-14002,14A01-14002,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-04-09.00.00,2023-06-04-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-5,2023-6-4:从仓库领出通用废油槽垫片X96个交给班组使用 上车检查14002#(140133)车机组1电子膨胀阀缩针，更换电子膨胀阀后正常，测试空调功能正常。 14002车均6修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5878863,14A01均衡修5,结束,14A01-14003,14A01-14003,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-05-09.00.00,2023-06-05-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-7,上车检查发现14003#（140232）车受电弓气管漏气，重新紧固后正常。 14003#（140202）受电弓气管漏气。上车检查（140202）受电弓气管漏气，重新紧固后正常，测试气密性正常。 14003车均5 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5882741,14A01均衡修7,结束,14A01-14004,14A01-14004,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-06-09.00.00,2023-06-06-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-9,从物流领出48个开口销交由班组使用。 14004#车均七修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5890212,14A01均衡修8,结束,14A01-14005,14A01-14005,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-09-09.00.00,2023-06-09-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-13,从物流领出2个空压机紫铜垫圈、2个紫铜垫圈交由班组使用。 上车检查14005#（140373）车报三相电源故障，更换三相检测继电器后测试空调正常，列车正常。 14005车均8 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5891253,14A01均衡修9,结束,14A01-14006,14A01-14006,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-10-09.00.00,2023-06-10-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-16,从物流领出4个空气滤清器，28个O型橡胶密封圈给班组使用。 14006#车均九修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5892862,14A01均衡修11,结束,14A01-14008,14A01-14008,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-11-09.00.00,2023-06-11-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-17,14008#车均11修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5905461,14A01均衡修10,结束,14A01-14007,14A01-14007,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-15-09.00.00,2023-06-15-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-23,从物流领取48个开口销供班组使用 14007#（140561）摄像头1视频丢失，上车更换14007#（140561）客室摄像机1后，故障消除，现列车正常。 14007#车均10修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5905762,14A01均衡修12,结束,14A01-14009,14A01-14009,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-16-09.00.00,2023-06-16-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-25,2023-6-16：从仓库领出紫铜垫圈48个 空气滤清器4个交给班组使用。 14009#（140662）车三相电源继电器故障。上车检查发现三相电源的指示灯闪烁，更换三相电源检测继电器后测试空调正常。 14009车均12修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5911249,14A01均衡修1,结束,14A01-14010,14A01-14010,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-19-09.00.00,2023-06-19-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-29,从物流领取48个开口销供班组使用 14010#（140742）（140762）能耗记录仪箱内部进灰。调整14010#（140742）（140762）能耗记录仪箱锁舌和行程开关位置后正常。 14010#车均1修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5911737,14A01均衡修2,结束,14A01-14011,14A01-14011,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-20-09.00.00,2023-06-20-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-32,14011#（140872）车能耗记录仪箱内部进灰。上车调整（140872）车能耗记录仪箱的锁舌与行程开关后正常。 14011#车均2修，列车按规程完成有电、无电作业，试车正常。 朱惠翔,N,N,,,,
5913404,14A01均衡修3,结束,14A01-14012,14A01-14012,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-21-09.00.00,2023-06-21-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-34,从物流领出4个空气滤清器交由班组使用。 14012#（140902）、（140922）、（140952）车能耗记录仪箱内部进灰。调整14012#（140902）、（140922）、（140952）车能耗记录仪箱锁舌与行程开关后正常。 14012车均3 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5918401,14A01均衡修4,结束,14A01-14013,14A01-14013,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-24-09.00.00,2023-06-24-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-38,从仓库领出48个开口销交给班组使用 （141002，141032）能耗记录仪箱内部进灰。调整（141002，141032）车能耗记录仪箱锁舌与行程开关后正常。 14013车均4修，列车按规程完成有电、无电作业，试车正常。 刘俊强,N,N,,,,
5919314,14A01均衡修5,结束,14A01-14014,14A01-14014,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-25-09.00.00,2023-06-25-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-40,14014#（141062）、（141112）车能耗记录仪箱内进灰，调整14014#（141062）、（141112）车能耗记录仪箱锁舌与行程开关后正常。 空调测试中发现14014#（141062）车机组1双色指示灯故障，上车检查14014#（141062）车机组1双色指示灯不亮，更换双色指示灯后测试空调正常。 14014车均 5修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5919542,14A01均衡修6,结束,14A01-14015,14A01-14015,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-26-09.00.00,2023-06-26-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-41,从物流领出4个空气滤芯，96个通用废油槽垫片给班组使用。 14015#车均六修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5921416,14A01均衡修3,结束,14A01-14046,14A01-14046,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-29-09.00.00,2023-06-29-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-46,从物流领出4个空气滤芯交由班组使用。 14046车均3 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5921571,14A01均衡修4,结束,14A01-14049,14A01-14049,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-06-30-09.00.00,2023-06-30-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-6-49,从物流领出48个开口销给班组使用。 14049#（143892）车右侧一轴一系垂向减震器漏油。14049#（143893）车右侧一轴一系垂向减震器漏油，更换后现功能正常。 14049#车均四修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5933048,14A01均衡修3,结束,14A01-14001,14A01-14001,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-01-09.00.00,2023-07-01-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-1,从物流领取4个空气滤芯供班组使用 14001车均3修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5934965,14A01均衡修7,结束,14A01-14002,14A01-14002,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-04-09.00.00,2023-07-04-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-5,从物流领出48个开口销，O型圈大、O型圈小各100个给班组使用。 14002#车均七修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5935450,14A01均衡修6,结束,14A01-14003,14A01-14003,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-05-09.00.00,2023-07-05-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-8,从物流领取4个空气滤芯，96个通用废油槽锁紧垫片，O型圈大、O型圈小各100个供班组使用 HMI显示14003#（140241）机组1压缩机不工作。上车检查14003#（140241）机组1三相电源故障，更换三相电源检测继电器后，测试空调正常。 HMI报：14003#（140232）空调机组1压缩机2变频器保护。上车检查14003#（140232）空调机组1压缩机2变频器保护，更换压缩机变频板后测试空调正常。 14003#车均6 修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5938528,14A01均衡修8,结束,14A01-14004,14A01-14004,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-06-09.00.00,2023-07-06-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-10,"从仓库领出2个空压机加油孔垫圈，2个空压机放油孔垫圈,O型圈大、O型圈小各100个交给班组使用 （140262）6门旁客室动态地图显示器黑屏。上车检查14004#（140262）车6门旁动态地图显示器发现为控制卡故障，更换动态地图控制卡后显示正常，现列车正常 14004车均8修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔",N,N,,,,
5946166,14A01均衡修9,结束,14A01-14005,14A01-14005,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-10-09.00.00,2023-07-12-18.00.00,3330,36.4,,,,,,,,工作令号：封均-2023-7-16,"从仓库领出空气滤清器4个,O型橡胶密封圈28个,O型圈大、O型圈小各100个。 2023-7-10：14005#（140331）MVB B网络故障，扣车延修。 2023-7-12：上车检查14005#（140373）车厢B网络接插件内""B-""接线松动，重新紧固，同时插拔（140401）车B通道BCT上的终端电阻，列车上电后，网络正常，并更换X1处终端电阻。 14005#车均九修，按规程完成列车有电、无电作业，试车正常。 张颖",N,Y,2,,,
5946538,14A01均衡修11,结束,14A01-14007,14A01-14007,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-11-09.00.00,2023-07-11-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-18,14007车均11 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5948898,14A01均衡修10,结束,14A01-14006,14A01-14006,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-14-09.00.00,2023-07-14-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-22,从仓库中领出48个开口销交给班组使用。 （140411）（140422）（140433）空调箱盖紧固螺栓四处松动。上车检查（140411）（140422）（140433）空调箱盖紧固螺栓锁松动，重新紧住后正常。 14006车均10修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5957743,14A01均衡修12,结束,14A01-14008,14A01-14008,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-15-09.00.00,2023-07-15-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-24,从物流领出48个紫铜垫圈、4个空气滤清器交由班组使用。 14008#（140582）车空调机组1指示灯报红，上车检查14008#（140582）车故障已消除，下载数据查看空调机组1排气温度传感器显示故障阶段报32767，传感器失效，更换排气温度传感器后，空调运行正常。 上车检查14008#（140571）、（140593）、（140602）车空调箱盖紧固螺栓共四处松动，重新紧固后正常。 14008车均12 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5958372,14A01均衡修1,结束,14A01-14009,14A01-14009,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-16-09.00.00,2023-07-16-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-25,从物流领出48个开口销给班组使用。 空调测试中发现14009#（140721）车空调机组1双色指示灯故障。上车检查14009#（140721）车机组1指示灯不亮，更换指示灯后测试空调正常。 14009#车均一修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5966534,14A01均衡修2,结束,14A01-14010,14A01-14010,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-20-09.00.00,2023-07-20-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-31,14010#车均二修，按规程完成列车有电、无电作业，试车正常。 张颖,N,N,,,,
5971859,14A01均衡修3,结束,14A01-14011,14A01-14011,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-21-09.00.00,2023-07-21-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-33,从物流领取4个空气滤芯供班组使用。 14011#车均3修，按规程完成列车有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5974357,14A01均衡修4,结束,14A01-14012,14A01-14012,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-24-09.00.00,2023-07-24-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-37,14012#车均四修，列车按规程完成有电、无电作业，试车正常。 张颖,N,N,,,,
5976150,14A01均衡修5,结束,14A01-14013,14A01-14013,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-25-09.00.00,2023-07-25-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-40,14013#车均5修，列车按规程完成有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5976476,14A01均衡修6,结束,14A01-14014,14A01-14014,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-26-09.00.00,2023-07-26-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-42,2023-7-26：从仓库领出4个空气滤清器 ，96个通用废油槽垫片供班组使用。 14014#（141051）主驾台刮雨器不出水。14014#（141051）车主驾台挂雨器不出水，更换刮雨器电机后功能正常。 14014#（141082）空调机组1新风阀故障。上车检查（141082）车报机组1新风阀1故障，更换新风阀后测试空调正常。 14014车均6修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5978445,14A01均衡修7,结束,14A01-14015,14A01-14015,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-29-09.00.00,2023-07-29-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-46,从物流领取48个开口销供班组使用 14015#车均7修，列车按规程完成有电、无电作业，试车正常。 陆辰杰,N,N,,,,
5979050,14A01均衡修4,结束,14A01-14046,14A01-14046,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-30-09.00.00,2023-07-30-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-48,2023-7-30：从仓库领出开口销48个交给班组使用 14046#（143622）右侧二轴一系垂直减震器漏油，上车检查（143622）右侧二轴一系垂向减震器漏油，更换一系垂向减震器后列车正常。 14046车均4修，列车按规程完成有电丶无电作业，试车正常。 朱惠翔,N,N,,,,
5979240,14A01均衡修5,结束,14A01-14049,14A01-14049,RS-14-01,维修四部（14#）检修一班,计划修工单,2023-07-31-09.00.00,2023-07-31-20.30.00,600,36.4,,,,,,,,工作令号：封均-2023-7-49,（143851），（143921）公里数相差一万四千公里。上车检查（143851），（143921）车厢公里数相差一万四千公里，更换（143851）车厢公里数表并调整公里数：170277km 后正常。 14049车均5 修，按规程完成列车有电、无电作业，试车正常。 刘剑兴,N,N,,,,
5394644,14017#受电弓液压杆有异声,结束,14A01-14017,14A01-14017,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-01-14.00.00,2022-08-01-16.00.00,120,1,维修六部,牵引,受流设备,,故障,不影响运营,已更换,工作令号:封均-2022-8-1 14017#（141352）受电弓液压杆有异声,登车顶检查发现液压杆运动过程有异响，更换新液压杆后异响消失，多次测试后各功能正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5394651,14017#送风温度异常,结束,14A01-14017,14A01-14017,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-01-15.00.00,2022-08-01-17.00.00,120,1,维修六部,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:封均-2022-8-1 14017#（141333）送风温度异常,上车查看控制器发现送风温度异常，AI数据显示偏低，登顶检查发现送风温度传感器阻值偏高，更换温度传感器后测试正常，列车正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5400716,空调2低压故障,结束,14A01-14019,14A01-14019,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-04-16.00.00,2022-08-04-17.10.00,70,1,维修六部,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:封均-2022-8-7 14019#（141493）车空调2低压故障,上14019#（141493）车检查，机组2压缩机2报低压故障，下载数据，发现是压缩机2低压传感器故障，登顶检查机组2压缩机2低压传感器，发现缩针，更换低压传感器后空调正常，列车正常。（备件由浦镇提供，坏件交由浦镇）,Y,N,,,,
5400840,弓网摄像头补光灯不亮,结束,14A01-14019,14A01-14019,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-04-17.00.00,2022-08-04-19.00.00,120,1,维修六部,辅助功能,照明设备,照明组件,照明模块损坏,不影响运营,已更换,工作令号:封均-2022-8-7 14019#（141462）车弓网摄像头补光灯不亮。,登顶检查发现补光灯功能不亮，更换补光灯控制板后列车恢复正常。（备件由浦镇提供，坏件交由浦镇）,Y,N,,,,
5404060,（141592）MP2车弓网摄像头补光灯不亮,结束,14A01-14020,14A01-14020,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-06-13.00.00,2022-08-06-15.00.00,120,1,维修六部,辅助功能,照明设备,照明组件,照明模块损坏,不影响运营,已更换,工作令号:封均-2022-8-10 14020#（141592）MP2车弓网摄像头补光灯不亮,上车检查后发现补光灯不亮，更换补光灯控制板后列车恢复正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5416135,（141873）空调通风机有异响,结束,14A01-14024,14A01-14024,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-14-13.00.00,2022-08-14-15.00.00,120,1,维修六部,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:封均-2022-8-22 14024#车(141873)空调机组2通风机2有异响,14024#车发现（141873）空调机组2通风机2有异响，更换新的通风机后空调各功能正常，列车正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5416179,（141912）空调通风机有异响,结束,14A01-14024,14A01-14024,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-14-15.00.00,2022-08-14-17.00.00,120,1,维修六部,空调,顶置式空调单元,供风电机,风叶损坏,不影响运营,已更换,工作令号:封均-2022-8-22 14024#车（141912）空调机组1通风机1有异响,14024#车发现（141912）空调机组1通风机1有异响，更换新的通风机后空调各功能正常，列车正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5416190,（141882）空调控制板异常,结束,14A01-14024,14A01-14024,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-14-16.00.00,2022-08-14-18.00.00,120,1,维修六部,空调,空调电气控制,客室控制器,失效,不影响运营,已更换,工作令号:封均-2022-8-22 14024#车（141882）空调控制板异常，HMI上报问号,14024#车发现（141882）HMI屏空调报问号，检查发现空调控制器板卡异常，更换新的控制器板卡后空调各功能正常，列车正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5419118,14023#QR尺寸超差,结束,14A01-14023,14A01-14023,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-16-18.00.00,2022-08-20-15.10.00,5590,12,维修六部,转向架,轮对轴箱装置,轮对,轮缘尺寸超标,不影响运营,已修理,工作令号:封均-2022-8-20 （141171）一轴左侧车轮（141782）一轴左侧车轮（141802）一轴左侧车轮，以上位置车轮QR尺寸超差。,2022年8月16日：扣车镟轮 2022年8月18日：镟轮尺寸正常 测量轮径，地板面高度，轮缘，车钩高度，尺寸均正常。 2022年8月20日：试车线正常。,Y,Y,4,,,
5421101,司机室主驾驶台雨刮器不喷水,结束,14A01-14021,14A01-14021,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-17-16.00.00,2022-08-17-17.10.00,70,1,维修六部,车体,司机室,水箱,电机损坏,不影响运营,已更换,工作令号:封均-2022-8-14 14021#（141611）司机室主驾驶台雨刮器不喷水。,更换司机室主驾驶台雨刮器喷水电机后恢复正常。（备件由浦镇提供，坏件已交给浦镇）,Y,N,,,,
5421113,14021#PSU报红,结束,14A01-14021,14A01-14021,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-17-16.00.00,2022-08-17-17.10.00,70,1,维修六部,控制,主处理模块,,故障,不影响运营,已更换,工作令号:封均-2022-8-14 14021#（141622）PSU报红（弓网检测）。,上车后确认MPU未进入系统，所以PSU报红，更换MPU板卡后故障消除。（备件由浦镇提供，坏件已交给浦镇）,Y,N,,,,
5421128,空调柜指示灯不亮,结束,14A01-14021,14A01-14021,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-17-16.00.00,2022-08-17-17.10.00,70,1,维修六部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:封均-2022-8-14 14021#（141622）空调柜机组1指示灯不亮。,上车检查（141622）MP1机组指示灯坏，更换后空调各项功能正常，列车正常。（备件由浦镇提供，坏件已交给浦镇。）,Y,N,,,,
5437367,弓网视频不显示,结束,14A01-14027,14A01-14027,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-08-27-14.00.00,2022-08-27-15.30.00,90,1,维修六部,辅助功能,辅助监控,,故障,不影响运营,已更换,工作令号:封均-2022-8-42 14027#（142102）弓网视频不显示。,上车后确认故障原因为MPU未进入系统，更换MPU板卡后故障消失。现列车正常。（备件由浦镇提供，坏件交由浦镇）,Y,N,,,,
5445385,(141322)行车摄像头故障,结束,14A01-14017,14A01-14017,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-09-01-12.30.00,2022-09-01-14.00.00,90,1,维修六部,乘客信息（PIS）,视频监控系统,司机室行车摄像头,损坏,不影响运营,已更换,工作令号:封均-2022-9-1 14017#(141322)车4-5行车摄像头故障。,上车检查14017#（141322）车4-5行车摄像头没有信号，重新更换新客室摄像头后故障消失，现列车状态正常。（备件由浦镇提供，坏件交由浦镇。）,Y,N,,,,
5445491,弓网摄像头补光灯不亮,结束,14A01-14017,14A01-14017,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-09-01-13.00.00,2022-09-01-14.30.00,90,1,维修六部,辅助功能,照明设备,照明组件,照明模块损坏,不影响运营,已更换,工作令号:封均-2022-9-1 14017#（141322）车弓网摄像头5补光灯不亮（141352）车弓网摄像头3和弓网摄像头4补光灯不亮。,上车顶检查14017#（141322）车弓网摄像头5（141352）车弓网摄像头3和弓网摄像头4补光灯控制板故障，更换车顶补光灯控制板后恢复正常。现列车正常。（备件由浦镇提供，坏件交由浦镇。）,Y,N,,,,
5445499,（141361）全自动车钩左侧电气钩打开有卡滞现象,结束,14A01-14017,14A01-14017,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-09-01-13.30.00,2022-09-01-15.00.00,90,1,维修六部,车钩,全自动车钩,,故障,不影响运营,已修理,工作令号:封均-2022-9-1 14017#（141361）全自动车钩左侧电气钩打开有卡滞现象,调整14017#（141361）电钩推动支架螺栓，车钩恢复正常，现列车正常。,Y,N,,,,
5445507,（141343）一轴右侧一系垂向减震器漏油,结束,14A01-14017,14A01-14017,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-09-01-14.30.00,2022-09-01-16.00.00,90,1,维修六部,转向架,弹性悬挂装置,垂向减震器,漏油,不影响运营,已更换,工作令号:封均-2022-9-1 14017#（141343）车一轴右侧一系垂向减震器漏油,更换14017#（141343）车一系垂向减震器后恢复正常，现列车正常。（备件由浦镇提供，坏件交由浦镇。）,Y,N,,,,
5447436,（141413）火灾报警器显示探测器离线,结束,14A01-14018,14A01-14018,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-09-02-14.00.00,2022-09-02-16.00.00,120,1,维修六部,辅助功能,烟火报警系统,烟火探测器,损坏,不影响运营,已更换,工作令号:封均-2022-9-4 14018#（141413）火灾报警器显示探测器离线,上车检查发现14018#（141413）05号火灾报警探测器离线故障，更换该火灾报警探测器后恢复正常，列车正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
5447443,弓网摄像头补光灯不亮,结束,14A01-14018,14A01-14018,RS-14-02,维修四部（14#）检修二班,故障修工单,2022-09-02-16.00.00,2022-09-02-18.00.00,120,1,维修六部,辅助功能,照明设备,照明组件,照明模块损坏,不影响运营,已更换,工作令号:封均-2022-9-4 14018#车（141382）弓网摄像头补光灯不亮（141432）弓网摄像头补光灯不亮,上车检查后发现（141382）弓网摄像头2和（141432）弓网摄像头6的弓网补光灯控制板故障，更换控制板后列车恢复正常。（备件由浦镇提供，坏件已交由浦镇）,Y,N,,,,
