"工单号","工作要点说明","工单状态","设备编码","车型-列车号","工作班组编码","工作班组名称","工单类型","故障时间","完工时间","修理时间(分钟)","计划工时","故障信息来源","系统功能","子项功能","底层功能","故障描述","故障影响","纠正措施","故障情况","处理情况","车辆原因","扣修","扣修天数","晚点分钟","中途晚点分钟","晚点有责"
5531505,1618#160521车TMC1车CCTV监控屏黑屏。,结束,16A01-1618,16A01-1618,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-03-23.50.00,2022-11-04-00.50.00,60,1,维修七部,乘客信息（PIS）,视频监控系统,司机室液晶触摸屏,黑屏,不影响运营,已更换,工作令号:十六日-2022-11-3 23:50 治北库内 1618#160521车TMC1车CCTV监控屏黑屏。,上车检查1618#TMC1车，发现CCTV监控屏黑屏，更换新的CCTV监控屏后，功能恢复正常，车况正常。 物资名称：司机室LCD触摸屏 规格型号:9936-8000-0388 生产厂家:新钶电子(上海)有限公司,Y,N,,,,
5532320,16056#TC2里程计故障。,结束,16A02-16056,16A02-16056,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-05-23.00.00,2022-11-06-00.00.00,60,1,维修七部,车体,司机室,里程表,损坏,不影响运营,已更换,工作令号:十六日-2022-11-05 23:00 治北库内 16056#TC2司机室115柜里程计数值与HMI公里数相差过大。,上车检查发现16056#TC2车里程计故障，更换16056#TC2车里程计并调整数值后，列车恢复正常。 物资名称:里程计 规格型号:B18.30 生产厂家:中车株洲电气设备有限公司,Y,N,,,,
5534912,1611#M车一门门页有刮痕,结束,16A01-1611,16A01-1611,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-04-10.00.00,2022-11-08-11.00.38,5821,1,维修七部,车门,客室车门机械部件,门页,油漆脱落,不影响运营,已修理,工作令号:十六日-2022-11-8 10:00 治北库内 1611#160323M车一门右侧外墙门页疑似碰到车体，外墙有明显拉痕。,10:00 治北库内 1611#160323M车一门右侧外墙门页疑似碰到车体，外墙有明显拉痕。经擦拭后发现未伤到油漆涂层。两人作业共用一小时。 由于误操作，故障时间改为2022/11/8 9:00:00,Y,N,,,,
5534986,乘客反应16051#M1车车厢冷。,结束,16A02-16051,16A02-16051,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-08-12.28.00,2022-11-08-12.58.00,30,.5,维修七部,空调,顶置式空调单元,新风过滤网,失效,不影响运营,查无原因,工作令号:十六日-2022-11-8 12:28 鹤沙航城上行 接小马热线报有乘客反应16051#M1车车厢冷。,"日检瞿佳伟航头东上车确认测量客室温度为24.1°C、24.3°C、24.2°C，测得站台温度为24.8°C，当日最高温度22°C，测温仪编号：SN050355,上车确认车况正常。",N,N,,,,
5535116,1618#TMC1车空调机组二中级故障。,结束,16A01-1618,16A01-1618,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-08-11.30.00,2022-11-08-13.30.00,120,2,维修七部,空调,空调电气控制,KM18、KM28 空调压缩机3接触器,触点接触不良,不影响运营,已更换,工作令号:十六日-2022-11-8 11:30 治北库内 1618#TMC1车HMI报空调机组二中级故障。,上车检查1618#TMC1车HMI显示空调中级故障，下载数据显示为TMC1车机组2系统2低压故障，检查KM28压缩机接触器，发现接触器km28触点粘死，更换接触器后，空调功能恢复正常，运行一小时功能正常，车况正常。 物资名称:压缩机接触器 规格型号: BC7-30-10 生产厂家:上海科泰运输制冷设备有限公司,Y,N,,,,
5535126,1617#M车空调中级故障。,结束,16A01-1617,16A01-1617,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-08-11.00.00,2022-11-08-13.00.00,120,2,维修七部,空调,空调电气控制,KM18、KM28 空调压缩机3接触器,触点接触不良,不影响运营,已更换,工作令号:十六日-2022-11-8 11:00 治北库内 1617#M车空调中级故障。,上车检查1617#M车HMI显示空调中级故障，下载数据显示为M车机组1系统2低压故障，检查KM18压缩机接触器，发现接触器km18触点粘死，更换接触器后，空调功能恢复正常，运行一小时功能正常，车况正常。 物资名称:压缩机接触器 规格型号: BC7-30-10 生产厂家:上海科泰运输制冷设备有限公司,Y,N,,,,
5535364,1620#TMC1车有一个BCU轻级故障。,结束,16A01-1620,16A01-1620,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-10-29-01.00.00,2022-10-29-02.00.00,60,1,维修七部,制动,制动电气控制系统,网关阀,接口松动,不影响运营,已更换,工作令号:十六日-2022-10-29 01:00 治北库内 1620#TMC1一个BCU轻级故障在160581车。,更换M车160593#一位端EP2002测试口，更换TMC2#160601车二位端EP2002测试口后故障消失，重启车辆后反复升降靴，车况正常。 物资名称:气路压力测试口 规格型号:II51367/A(T2-S G1/4) 生产厂家:克诺尔/KNORR,Y,N,,,,
5536077,1608#M车一轴齿轮箱视液镜渗油,结束,16A01-1608,16A01-1608,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-08-13.00.00,2022-11-08-15.00.00,120,2,维修七部,转向架,齿轮传动装置,标准齿轮箱,渗油,不影响运营,已更换,工作令号:十六日-2022-11-8 13:00分治北检修库内1608#160233M车一轴齿轮箱视液镜渗油。,1608#160233M车一轴齿轮箱视液镜渗油，更换新的齿轮箱视液镜后功能恢复正常。 物资名称：齿轮箱油位计 规格型号：1.152.046 生产厂商：西门子/SIEMENS,Y,N,,,,
5536092,1611#TMC1车司机室监控屏黑屏,结束,16A01-1611,16A01-1611,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-04-14.00.00,2022-11-04-15.00.00,60,1,维修七部,乘客信息（PIS）,视频监控系统,司机室液晶触摸屏,黑屏,不影响运营,已更换,工作令号:十六日-2022-11-4 14:00 治北库内 1611#160311TMC1车司机室监控屏黑屏。,14:00 治北库内 1611#160311TMC1车司机室监控屏黑屏，更换新的监控屏列车功能恢复正常。 物资名称：司机室LCD触摸屏 规格型号：16A010403004 生产厂商：新钶电子(上海)有限公司,Y,N,,,,
5536111,1612#TMC2车司机室网关板卡乱码,结束,16A01-1612,16A01-1612,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-05-10.00.00,2022-11-05-11.00.00,60,1,维修七部,制动,制动电气控制系统,网关阀,紧固件松动、缺失,不影响运营,已更换,工作令号:十六日-2022-11-5 10:00 治北库内 1612#160361TMC2车司机室网关板卡条乱码,10:00 治北库内 1612#160361TMC2车司机室网关板卡条乱码，上车检查发现1612#TMC2司机室网关板卡跳乱码，HMI网关板收发超时更换1612#TMC2车关网后，库内自检成功，列车恢复正常。 物资名称：电子制动控制单元（网关阀） 规格型号：G7029/SHS01 生产厂商：克诺尔/KNORR,Y,N,,,,
5536143,1608#TMC2车一轴右侧减震器渗油,结束,16A01-1608,16A01-1608,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-08-13.00.00,2022-11-08-14.00.00,60,1,维修七部,转向架,弹性悬挂装置,一系簧液压减震器,漏油,不影响运营,已更换,工作令号:十六日-2022-11-8 13:00 治北库内 1608#160241TMC2车一轴右侧一系垂向减震器渗油。,13:00 治北库内 1608#160241TMC2车一轴右侧一系垂向减震器渗油，检查为1608#TMC2车一轴右侧一系垂向减震器渗油，更换新的TMC2车一轴右侧一系垂向减震器后，功能恢复正常。 物资名称：一系垂向减振器 规格型号：DB00003140G00 生产厂商：SACHS,Y,N,,,,
5538280,16047#MP1与MP2之间接地线连接缺失。,结束,16A02-16047,16A02-16047,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-09-11.00.00,2022-11-09-12.00.00,60,0,维修七部,车钩,半自动车钩,接地线,损坏,不影响运营,已更换,工作令号:十六日-2022-11-9 11:00分治北检修库内16047#161413 MP1车与161423 MP2车之间接地线连接缺失。,16047#161413 MP1车与161423 MP2车之间接地线连接缺失，更换新的接地线后功能恢复正常。（备件由株机提供，坏件由株机收回） 物资名称：接地线 规格型号：Z3000-SS-95mm2-NF F 63-827 生产厂家：普睿司曼电缆有限公司,Y,N,,,,
5539091,1602#HMI显示M车火灾报警时有时无。,结束,16A01-1602,16A01-1602,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-12-12.00.00,2022-11-12-15.00.00,180,3,维修七部,辅助功能,烟火报警系统,烟火报警系统控制单元,软件故障,不影响运营,已更换,工作令号:十六日-2022-11-12 12:00 治北库内 1602#HMI显示160053M车火灾报警时有时无。,上车检查，故障已消失，检查电阻23-R201阻值正常；测量二极管23-V201功能正常；分别测量辅助逆变器，一位端牵引箱和二位端牵引箱内感温电缆对地绝缘正常；分别测量线束230234，230241，230232，230242，230233，230243对地绝缘正常。现更换1602# m车的数字输出模块（41-A215）和SKS智能子站数字输入模块（41-E211）后，库内自检成功，库内动车无故障，列车恢复正常。 物资名称:智能子站数字输出模块 规格型号:9AB4143-2HD21 生产厂家:西门子 物资名称:SKS智能子站数字输入模块 规格型号:9AB4143-2ED23 生产厂家:西门子/ SIEMENS,Y,N,,,,
5539808,1641#TMC2车雨刮器刮不干净。,结束,16A01-1641,16A01-1641,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-13-22.00.00,2022-11-13-23.00.00,60,1,维修七部,车体,司机室,刮雨器,橡胶刮条老化,不影响运营,已更换,工作令号:十六日-2022-11-13 22:00 治北库内 1641#TMC2车雨刮器刮不干净。,上车检查发现雨刮器刮条损坏，更换1641#TMC2车雨刮器刮条后，库内测试功能正常，列车恢复正常。 物资名称:雨刮器刮条 规格型号:6600000106 生产厂家:株洲联诚集团有限责任公司,Y,N,,,,
5539815,1611#TMC2车司机室话筒无声。,结束,16A01-1611,16A01-1611,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-13-23.00.00,2022-11-14-00.00.00,60,1,维修七部,乘客信息（PIS）,广播,司机室话筒,损坏,不影响运营,已更换,工作令号:十六日-2022-11-13 23:00 治北库内 1611#TMC2车司机室话筒无声。,上车检查发现1611#TMC2车麦克风故障，更换1611#TMC2车麦克风后，测试功能正常。 物资名称:驾驶员麦克风 规格型号:9936-8000-0378 生产厂家:新钶电子(上海)有限公司,Y,N,,,,
5547164,1609#TMC2共三块客室显示器黑屏,结束,16A01-1609,16A01-1609,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-17-17.00.00,2022-11-17-18.08.22,68,0,维修七部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,黑屏,不影响运营,已更换,工作令号:十六日-2022-11-17 17:00 治北库内 1609#160271TMC2车A2A3A4LCD客室显示器黑屏,17:00 治北库内 1609#160271TMC2车A2A3A4LCD客室显示器黑屏，更换A2客室显示器并刷新A3A4客室显示器程序后功能恢复正常。两人作业，共一小时。 物资名称：客室显示器 规格型号：9936-8000-0382 生产厂商：新钶电子(上海)有限公司,Y,N,,,,
5547172,1609#TMC1二位端电加热绝缘阻值不合格,结束,16A01-1609,16A01-1609,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-17-18.00.00,2022-11-17-21.19.53,200,0,维修七部,空调,顶置式空调单元,电加热器,电加热器故障,不影响运营,已修理,工作令号:十六日-2022-11-17 18:00 治北库内 1609#160251TMC1车二位端空调电加热绝缘阻值不合格,18:00 治北库内 1609#160251TMC1车二位端空调电加热绝缘阻值不合格，上车检查发现绝缘阻值0.1兆欧，强启空调制热电加热工作两小时绝缘值大于2兆欧，列车空调运行恢复正常。两人作业，共三小时。,Y,N,,,,
5549965,1611#TMC2车机组1冷凝风机1故障。,结束,16A01-1611,16A01-1611,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-20-12.00.00,2022-11-20-14.00.00,120,2,维修七部,空调,顶置式空调单元,冷凝风机接线盒,接线损坏,不影响运营,已更换,工作令号:十六日-2022-11-20 12:00 治北库内 1611#160331TMC2车机组1冷凝风机1故障。,上车检查发现1611#TMC2车机组1冷凝风机故障，打开机组1主回路航插U4插针坏，更换插针后，开启空调运行一小时，空调功能正常，车况正常。 物资名称：冷凝风机 规格型号：KT32 生产厂家：上海科泰运输制冷设备有限公司,Y,N,,,,
5552677,01632#车牵引严重故障。,结束,16A01-1613,16A01-1613,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-21-19.32.00,2022-11-22-00.30.00,298,2,总调-OCC,牵引,输入电路,预充电接触器（CCC）,机械卡死,不影响运营,已更换,工作令号:十六临-2022-11-06 02022-11-21 19:32 十六号线滴水湖站下行161332#车中的1632#车牵引严重故障,上车检查发现1632#M车二位端牵引报红，检查发现预充电接触器卡滞导致发生牵引故障，更换预充电接触器后，列车牵引自检通过，列车恢复正常，库内动车正常，161332车为连挂车，故障实际发生在1632车。 物资名称：预充电接触器 规格型号：LTHH00401*A05 24V 生产厂商：西门子/SIEMENS,Y,N,,,,
5552686,16051#TC1一位端A侧受流器大线破损。,结束,16A02-16051,16A02-16051,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-21-21.00.00,2022-11-21-23.00.00,120,2,维修七部,牵引,受流设备,受流器连接电缆,损坏,不影响运营,已更换,工作令号:十六日-2022-11-21 21:00 川杨河库内 16051#161631（TC1车）一位端A侧受流器大线破损。,上车检查发现16051#TC1车一位端A侧受流器大线破损，更换16051#TC1车一位端A侧受流器大线后，列车恢复正常。（备件由株机提供，坏件由株机收回） 物资名称：受流器连接线缆 规格型号：2210627 生产厂商：基腾新能源科技有限公司,Y,N,,,,
5557116,16051#下行广播有故障。,结束,16A02-16051,16A02-16051,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-24-11.00.00,2022-11-24-12.00.00,60,1,维修七部,乘客信息（PIS）,广播,广播控制盒模块,损坏,不影响运营,已更换,工作令号:十六日-2022-11-24 11:00 治北库内 16051#下行广播有故障。,上车检查发现为CCU板卡故障，更换新的CCU板卡并刷新程序后，库内测试手动报站功能正常，列车恢复正常。（备件由株机提供，坏件由株机收回） 物资名称:中央控制器模块 规格型号:MIT-G3-CCU05-01 生产厂家:上海鸣啸信息科技股份有限公司,Y,N,,,,
5559567,01636#车HMI显示受电弓升起。,结束,16A01-1636,16A01-1636,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-25-09.36.00,2022-11-25-20.00.00,624,4,总调-OCC,牵引,受流设备,降弓电机,损坏,掉线,已更换,工作令号:十六临-2022-11-08 02022-11-25 09:36 十六号线惠南站上行163642#车，HMI显示受电弓升起。,列车回库后确认受电弓故障在1636车TMC2端，登顶发现受电弓锁钩脱钩，经检查认为降弓电机行程不足导致受电弓未锁闭到位，更换降弓电机并调整锁闭机构位置尺寸和受电弓休息位置后，库内测试升降弓20次，受电弓工作正常，列车恢复正常。 物资名称:降弓电机 规格型号:10698355 生产厂家:崇德碳技术（苏州）有限公司,Y,N,,,,
5559849,1634#M车空调中级故障。,结束,16A01-1634,16A01-1634,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-25-23.00.00,2022-11-26-01.00.00,120,2,维修七部,空调,空调电气控制,KM17、KM27 空调压缩机2接触器,触点接触不良,不影响运营,已更换,工作令号:十六日-2022-11-25 23:00 治北库内 1634#M车空调中级故障。,上车检查1634#M车空调控制柜，发现QM26马保跳开，KM26接触器粘合，更换KM26接触器后，空调开启运行一小时后，功能正常，列车恢复正常。 物资名称:压缩机接触器 规格型号:BC7-30-10 生产厂家:上海科泰运输制冷设备有限公司,Y,N,,,,
5564441,1639#车下行最后一节受电弓报红。,结束,16A01-1639,16A01-1639,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-28-07.35.00,2022-11-28-22.21.08,886,4,总调-OCC,牵引,受流设备,降弓电机,损坏,清客,已更换,工作令号:十六临-2022-11-09 02022-11-28 07:35 十六号线书院站下行1639#车下行最后一节受电弓报红，现场确认受电弓有略微弹起。,1639#TMC1端受电弓故障是由于受电弓电机行程不足，从而使受电弓脱钩后无法回落至休息位置，降弓行程不足导致解锁栓与凸轮接触位置改变，未处于1/3处，使受电弓锁闭机构无法完全锁闭，更换受电弓降弓电机，调整解锁栓与凸轮接触点、受电弓休息位置、锁闭机构尺寸后，列车升降弓测试20次，受电弓工作正常，列车车况正常。 物资名称：降弓电机 规格型号：10698355 生产厂家：崇德碳技术（苏州）有限公司,Y,N,,,5,
5566027,16058#MP2车高压箱刀开关刀闸处有裂纹,结束,16A02-16058,16A02-16058,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-29-22.30.00,2022-11-29-23.30.00,60,1,维修七部,牵引,牵引设备箱,HSCB箱,紧固件损坏、松动、缺失,不影响运营,已更换,工作令号:十六日-2022-11-29 22:30 治北库内 16058#MP2车高压箱内刀开关的刀闸处内衬有裂纹。,更换16058#MP2车高压箱内刀开关后，上电测试正常，弓靴转换正常，列车恢复正常。（备件由株机提供，坏件由株机收回） 物资名称：转换开关 规格型号：Y1065128A 生产厂家：美尔森电气保护系统（上海）有限公司,Y,N,,,,
5566133,1642#TMC1车CCTV显示一个硬盘报红。,结束,16A01-1642,16A01-1642,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-29-23.00.00,2022-11-30-00.00.00,60,1,维修七部,乘客信息（PIS）,视频监控系统,硬盘录像机,损坏,不影响运营,已更换,工作令号:十六日-2022-11-29 23:00 治北库内 1642#TMC1车CCTV显示一个硬盘报红。,上车检查发现1642#TMC1车一个硬盘故障，更换硬盘并格式化后，列车恢复正常。 物资名称:CCTV主机硬盘 规格型号:8014/0012 生产厂家:新钶电子(上海)有限公司,Y,N,,,,
5567086,1624#TMC1车B2B3B4客室显示器黑屏,结束,16A01-1624,16A01-1624,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-29-10.00.00,2022-11-29-11.38.51,99,1,维修七部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,黑屏,不影响运营,已更换,工作令号:十六日-2022-11-29 10:00 治北库内 1624#160701TMC1车B2B3B4显示器黑屏,10:00 治北库内 1624#160701TMC1车B2B3B4显示器黑屏，更换B1LCD客室显示器后，B2B3B4客室显示器均恢复正常。两人作业，共一小时。 物资名称：客室显示器 规格型号：9936-8000-0382 生产厂商：新钶电子(上海)有限公司,Y,N,,,,
5571048,1601#全车电加热绝缘测试不合格,结束,16A01-1601,16A01-1601,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-01-17.00.00,2022-11-01-18.00.23,60,1,维修七部,空调,顶置式空调单元,电加热器,电加热器故障,不影响运营,已修理,工作令号:十六日-2022-11-1 17:00 治北库内 1601#全车电加热绝缘测试不合格。,"17:00 治北库内 1601#全车电加热绝缘测试不合格,空调制热工作一个小时后，空调运行正常，两人作业 共用一小时。",Y,N,,,,
5571147,1631#TMC1车HMI报高压选择开关故障。,结束,16A01-1631,16A01-1631,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-02-06.00.00,2022-12-02-14.00.00,480,1,维修七部,牵引,输入电路,闸刀开关,机械卡死,不影响运营,已修理,工作令号:十六日-2022-12-02 6:00 治北库内 1631#160911 TMC1车HMI显示高压选择开关故障。,上车检查1631#发现故障已消失，检查IES开关，一切正常，库内多次测试，功能正常，列车车况正常。,Y,N,,,,
5571273,1629#TMC2M车电加热测试不合格,结束,16A01-1629,16A01-1629,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-17-19.30.00,2022-11-17-20.30.48,61,1,维修七部,空调,顶置式空调单元,电加热器,热保护故障,不影响运营,已修理,工作令号:十六日-2022-11-17 19:30 治北库内 1629#160871TMC2车，160863M车客室空调柜测量电加热器绝缘电阻 不合格,"19:30 治北库内 1629#160871TMC2车，160863M车客室空调柜测量电加热器绝缘电阻   不合格,  空调制热一个小时后，测试合格，列车运行正常，两人作业 共用一小时，",Y,N,,,,
5572359,1645#TMC2车受电弓电机有异响。,结束,16A01-1645,16A01-1645,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-11-29-18.30.00,2022-11-29-20.30.00,120,0,维修七部,牵引,受流设备,降弓电机,损坏,不影响运营,已更换,工作令号:十六日-2022-11-29 18:30分治北检修库内1645#161351 TMC2车受电弓电机有异响。,1645#161351 TMC2车受电弓电机有异响，更换新的受电弓电机后，库内多次升降测试功能正常，列车恢复正常。 物资名称：降弓电机 规格型号：10698355 生产厂商：崇德碳技术（苏州）有限公司,Y,N,,,,
5577689,16059#TC2车全车无15天视频回放记录。,结束,16A02-16059,16A02-16059,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-05-16.00.00,2022-12-06-15.20.33,1401,1,维修七部,乘客信息（PIS）,视频监控系统,硬盘录像机,损坏,不影响运营,已更换,工作令号:十六日-2022-12-5 16:00 治北检修库内 16059#162161 TC2车司机室CCTV监控屏六车厢全车，司机室4、5摄像头均无十五天视频回放记录。,16059#162161 TC2车司机室CCTV监控屏六车厢全车，司机室4、5摄像头均无十五天视频回放记录，更换新的NVR主板后CCTV监控屏15天内视频回放正常。（备件由株机提供，坏件由株机收回） 物资名称：NVR板卡 规格型号：MBR-NVR-H16-A02 生产厂商：上海鸣啸信息科技股份有限公司,Y,N,,,,
5578207,1640#HMI显示转向架气制动没有缓解。,工作完成,16A01-1640,16A01-1640,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-06-01.30.00,2022-12-06-15.30.00,840,2,,制动,制动电气控制系统,智能阀,失效,不影响运营,已更换,工作令号:十六日-2022-12-6 1:30 川杨河库内 1640#M车、TMC2车 161193、161201 HMI显示一个转向架上的气制动没有缓解。,上车检查并下载数据分析后为1640#TMC2车2架智能阀通讯异常，现更换1640#TMC2 车2架智能阀后并校对版本一致，牵引制动自检正常，申请库内动车后测试车况正常。 物资名称:电子制动控制单元（智能阀） 规格型号:S7029/SHS01 生产厂家:克诺尔/KNORR 新件:1223060SHS 旧件:1406160SHS 待结构替换,Y,N,,,,
5580567,01614#车上行第一节车牵引严重故障。,结束,16A01-1614,16A01-1614,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-07-11.15.00,2022-12-07-21.00.00,585,2,总调-OCC,牵引,逆变及斩波模块,温度传感器,损坏,掉线,已更换,工作令号:十六临-2022-12-02 02022-12-07 11:15 十六号线龙阳路站上行1614#车，上行第一节车牵引严重故障。,上车下载数据发现1614#tmc1车牵引故障，判断认为温度传感器1故障；更换温度传感器1后，牵引制动自检成功，车况恢复正常。 物资名称:温度传感器 规格型号:A5E03629339 生产厂家:西门子/SIEMENS,Y,N,,,,
5586380,1645#TMC2车车轮轮对尺寸到极限。,结束,16A01-1645,16A01-1645,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-10-09.00.00,2022-12-10-17.00.00,480,8,维修七部,转向架,轮对轴箱装置,轮对车轮,尺寸超标,不影响运营,已更换,工作令号:十六日-2022-12-10 9:00分治北检修库内1645#161351 TMC2车车轮轮对尺寸到极限。,1645#161351 TMC2车车轮轮对尺寸到极限，更换新的车轮轮对后功能恢复正常。 物资名称：动力转向架轮对组成 规格型号：DB00003394G00 生产厂商：南车株洲电力机车有限公司 物资名称：非动力转向架轮对组成 规格型号：DB00003395G00 生产厂商：南车株洲电力机车有限公司 新件：16A0110129 旧件：16A0110179 新件：16A0110140 旧件：16A0110180 新件：16A0120357 旧件：16A0120359 新件：16A0120358 旧件：16A0120360,Y,N,,,,
5586995,小马热线报有乘客投诉160485车厢闷热,结束,16A02-16048,16A02-16048,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-12-07.00.00,2022-12-12-08.00.00,60,1,维修七部,空调,空调电气控制,温度传感器,接线松动,不影响运营,查无原因,工作令号:十六日-2022-12-12 07:00 接小马热线报野生动物园站下行有乘客投诉16048车160485车厢闷热。,日检三班王国峰上车确认测量客室温度为26.2℃、24.8℃，24.2°C，测站台温度为10℃，当日最高温度为13℃，测温仪编号：SN050355，上车确认车况正常。,N,N,,,,
5588430,16052#TC2车车轮轮对尺寸超标2.2mm,结束,16A02-16052,16A02-16052,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-10-10.00.00,2022-12-10-15.09.40,310,5,维修七部,转向架,轮对轴箱装置,轮对车轮,尺寸超标,不影响运营,已修理,工作令号:十六日-2022-12-10 10:00川杨河库内16052# 161741 TC2车车轮尺寸超标2.2mm,10:00川杨河库内16052#  161741  TC2车车轮尺寸超标2.2mm，经镟轮后功能恢复正常。,N,N,,,,
5588437,川杨河库内16052#  161741 TC2车车轮尺寸超标2.2mm镟轮作业,结束,16A02-16052,16A02-16052,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-10-10.00.00,2022-12-10-15.16.45,317,5,维修七部,转向架,轮对轴箱装置,轮对车轮,尺寸超标,,,工作令号:川镟-2022-12-6 川杨河库内16052# 161741 TC2车车轮尺寸超标2.2mm镟轮作业。,已按镟轮要求完成作业,N,N,,,,
5591348,接小马热线乘客反应160383车车厢闷热,结束,16A01-1638,16A01-1638,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-14-13.05.00,2022-12-14-14.05.00,60,1,维修七部,空调,空调电气控制,温度传感器,接线松动,不影响运营,查无原因,工作令号:十六日-2022-12-14 13:05 接小马热线报乘客反应罗山路站下行1638#160383车车厢闷热。,日检三班瞿佳伟上车确认测量客室温度为22℃、21.6℃，21°C，测站台温度为7℃，当日最高温度为7℃，测温仪编号：SN050355，上车确认车况正常。,N,N,,,,
5593971,1616#M车两个空调严重故障。,结束,16A01-1616,16A01-1616,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-15-21.00.00,2022-12-15-23.00.00,120,2,维修七部,空调,空调电气控制,客室控制器,线路板损坏,不影响运营,已更换,工作令号:十六日-2022-12-15 21:00 治北库内 1616#M车两个空调严重故障。,上车检查发现1616#M车两个空调严重故障，空调机组不工作，电源指示灯正常，手动开启无效，指示灯STS/TX不亮，判断PC控制板故障，更换新的PC控制板后，空调开启1小时，功能运行正常，车况恢复正常。 物资名称：空调控制器 规格型号：PC3027 生产厂家：上海科泰运输制冷设备有限公司,Y,N,,,,
5593991,1632#160941#TMC1车广播故障。,结束,16A01-1632,16A01-1632,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-14-20.00.00,2022-12-14-21.00.00,60,1,维修七部,乘客信息（PIS）,广播,音频控制单元（ACU）,损坏,不影响运营,已更换,工作令号:十六日-2022-12-14 20:00 治北库内 1632#160941#TMC1车广播故障。,上车检查1632#160941#TMC1车广播故障，发现是全车广播板卡故障，更换全车广播板卡后，自动广播功能恢复正常，车况正常。 物资名称：ACSU 编码模块1 规格型号：ACSU CONTROLLER 生产厂家：9936-8000-1206,Y,N,,,,
5594017,1631#TMC1、TMC2车受电弓严重故障。,结束,16A01-1631,16A01-1631,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-15-05.30.00,2022-12-15-21.30.00,960,2,维修七部,牵引,输入电路,弓靴电动转换开关,损坏,不影响运营,已更换,工作令号:十六日-2022-12-15 5:30 川杨河库内 1631# 160911、160931（TMC1、TMC2车）受电弓严重故障。,上车检查发现TMC1、TMC2车高压转换开关不符合逻辑，打开高压柜查看高压转换开关未转换到行程规定位置，判断为高压转换开关故障，更换TMC1、TMC2车高压转换开关后列车恢复正常，制动制检成功，车况正常。 物资名称:电动转换开关 规格型号:TSA1-110-1200 生产厂家:株洲市科达电机技术有限公司,Y,N,,,,
5594019,1636#TMC1车辅助逆变器严重故障。,结束,16A01-1636,16A01-1636,RS-16-03,维修五部（16#）日检三班,故障修工单,2022-12-15-23.00.00,2022-12-16-01.00.00,120,2,维修七部,辅助供电,输入电路,主接触器,主触点接触不良,不影响运营,已更换,工作令号:十六日-2022-12-15 23:00 川杨河库内 1636#161061 TMC1车辅助逆变器严重故障。,上车检查发现1636#TMC1车辅助逆变器严重故障，下载数据判断为1636#TMC1车主接触器故障，更换新的主接触器后，制动制检成功，车况恢复正常。 物资名称:辅助逆变器主接触器 规格型号:A2V00156020446 生产厂家:西门子/ SIEMENS,Y,N,,,,
