工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5614565,摄像头无法连接,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-01-03-23.00.00,2023-01-04-23.00.00,1440,1,客一分公司,乘客信息（PIS）,视频监控系统,车载交换机,损坏,不影响运营,已更换,工作令号:吴日-2023-1-3 MP2车摄像头（14、15、16号摄像头）无法连接,上车检查发现MP2录像交换机坏，更换后测试功能正常。 名称：交换机 旧件：YS10050022100017 新件：YS10050020060060,N,N,,,,
5621481,录像下载端口无法连接,结束,AC13-1016,AC13-1016,Y1CL15,检修四组,故障修工单,2023-01-07-23.00.00,2023-01-08-23.00.00,1440,1,客一分公司,乘客信息（PIS）,视频监控系统,,故障,不影响运营,已修理,工作令号:吴日-2023-1-7 TC1录像下载端口无法连接,上车查看可以连接下载录像且全列车NVR都可以pin通。,N,N,,,,
5625171,TC1、TC2广播词灌录，USB无法连接。,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-01-10-08.00.00,2023-01-11-23.00.00,2340,1,客一分公司,乘客信息（PIS）,广播,PIC-CPU 板,损坏,不影响运营,已更换,工作令号:吴日-2023-1-10 TC1、TC2广播词灌录，USB无法连接。,更换MP3板卡后刷新广播词正常 更换件：MP3板卡,Y,N,,,,
5625174,TC2广播词灌录，USB无法连接。,结束,AC13-1024,AC13-1024,Y1CL15,检修四组,故障修工单,2023-01-10-08.00.00,2023-01-10-23.00.00,900,1,客一分公司,乘客信息（PIS）,广播,PIC-CPU 板,损坏,不影响运营,已更换,工作令号:吴日-2023-1-10 TC2广播词灌录，USB无法连接。,上车连接无法识别，更换MP3板卡刷新后广播词正常。 更换件：MP3板卡,Y,N,,,,
5625858,M2动态地图坏,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-01-10-10.00.00,2023-01-10-11.00.00,60,1,客一分公司,乘客信息（PIS）,广播,客室控制单元（SCU）,损坏,不影响运营,已更换,工作令号:吴均-2023-1-16 库内检修发现M2动态地图无显示,上车检查发现M2车SCU损坏，重新更换后正常。 更换件：SCU 旧件：FN06060023 新件：FN06060250,Y,N,,,,
5632628,减震器漏油,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-01-14-10.00.00,2023-01-14-11.00.00,60,1,客一分公司,转向架,弹性悬挂装置,一系簧液压减震器,漏油,不影响运营,已更换,工作令号:吴均-2023-1-23 库内TC1 3轴左侧一系垂向减震器漏油,更换TC1 3轴左侧一系垂向减震器，现列车正常。 更换件：一系垂向减震器 旧件：HL0570 新件：HL1018,Y,N,,,,
5632892,tc2司机室音频故障,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-01-14-10.00.00,2023-01-14-22.00.00,720,1,维修八部,乘客信息（PIS）,广播,配套插接件 ,损坏,不影响运营,已修理,工作令号：吴均-2023-1-23 tc2司机室音频故障,检查发现音频线插座DACU1插自DACU2后故障消除。,Y,N,,,,
5634112,10028车自检失败,结束,AC13-1028,AC13-1028,Y1CL15,检修四组,故障修工单,2023-01-15-23.50.00,2023-01-15-23.00.00,-50,1,客一分公司,制动,制动电气控制系统,网关阀,失效,不影响运营,已更换,工作令号:吴日-2023-1-15 库内检修发现10028车存在BCE检测故障，自检失败,下载记录发现28车M2 G阀故障，更换新件后恢复正常。 更换件：G阀 旧件序列号：0901046SC 新件序列号：0902034SE,Y,N,,,,
5634310,高速开关故障,结束,AC13-1015,AC13-1015,Y1CL15,检修四组,故障修工单,2023-01-16-07.00.00,2023-01-16-16.00.00,540,1,客一分公司,牵引,牵引设备箱,,故障,不影响运营,已更换,工作令号:吴日-2023-1-16 7:00 新江湾下行 MP1高速开关故障,下载故障记录显示MP1车高速开关闭合故障，牵引未锁闭。根据线路图和故障记录判断为Q-FUT2（紧急制动计时继电器）接触器故障，更换Q-FUT2接触器后，多次缓解EB分合高速开关正常。车辆综合自检通过，列车正常。,Y,N,,,,
5639069,空调切复无效,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-01-18-10.00.00,2023-01-18-15.48.25,348,1,客一分公司,空调,空调电气控制,控制板,板卡损坏,不影响运营,已更换,工作令号:吴均-2023-1-30 库内检查MP2空调跳红切复无效,检查发现MP2空调跳红更换板卡后功能正常。 空调板卡 新件：0850-0H 旧件：0852-OH,Y,N,,,,
5643975,龙溪下行M2牵引故障,结束,AC13-1009,AC13-1009,Y1CL15,检修四组,故障修工单,2023-01-22-10.21.00,2023-01-22-11.57.29,96,1,总调-OCC,牵引,牵引设备箱,ONIX控制单元(OCU),损坏,不影响运营,已更换,工作令号:吴日-2023-1-22 龙溪下行M2牵引故障,下载故障记录显示IGBT（牵引）故障，更换M2-OCU（牵引模块）后恢复正常。,Y,N,,,,
5645382,M1牵引故障,已开始,AC13-1040,AC13-1040,Y1CL15,检修四组,故障修工单,2023-01-23-21.27.00,2023-01-23-23.00.00,93,1,客一分公司,牵引,,,故障,不影响运营,已更换,工作令号:吴日-2023-1-23 21:27 老西门下行 M1牵引故障,"下载牵引记录显示SUP-CCUDVe1 Inhibit inconsistancy favit, 判断为CCU故障。更换CCU后恢复正常。 更换件：CCU",N,N,,,,
5645509,M1，S阀漏气,结束,AC13-1002,AC13-1002,Y1CL15,检修四组,故障修工单,2023-01-23-23.30.00,2023-01-24-22.14.56,1365,1,客一分公司,制动,制动电气控制系统,智能阀,漏气,不影响运营,查无原因,"工作令号:吴日-2023-1-23 10002车M1,S阀漏气",检查车下M1车S阀正常，未有漏气情况。,N,N,,,,
5648084,受电弓碳棒厚度小于6MM,结束,AC13-1028,AC13-1028,Y1CL15,检修四组,故障修工单,2023-01-26-10.25.00,2023-01-26-15.44.52,320,1,客一分公司,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-1-39 101642车受电弓碳棒厚度小于6MM,已按均修规程更换碳棒2人/1小时，现列车正常。 零部件名称：碳棒,N,N,,,,
5648102,制动故障切B03动车,结束,AC13-1013,AC13-1013,Y1CL15,检修四组,故障修工单,2023-01-26-15.51.00,2023-01-27-16.00.00,1449,1,客一分公司,制动,制动电气控制系统,Rio阀,失效,不影响运营,已更换,工作令号:吴日-2023-1-26 14:05港城下行TC1制动故障切B03动车,上车检查TC1报制动故障，下载数据发现TC1车二位端RIO阀内部硬件故障，更换该RIO阀后，故障消失，列车正常。(材料由质保提供，坏件由质保回收) 新零部件序列号：0920037sc 旧零部件序列号：0935057sc,Y,N,,,,
5649505,自动广播人工广播动态地图均无,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-01-28-06.05.00,2023-01-28-08.46.12,161,1,客一分公司,其他,,,故障,不影响运营,已修理,工作令号:吴日-2023-1-28 自动广播人工广播动态地图均无,TC2 RADIO故障，通号故障,N,N,,,,
5652903,MP2牵引故障,结束,AC13-1016,AC13-1016,Y1CL15,检修四组,故障修工单,2023-01-30-12.20.00,2023-01-30-13.35.18,75,1,维修八部,牵引,牵引设备箱,制动电阻温度传感器,损坏,不影响运营,已修理,工作令号:吴日-2023-1-30 MP2牵引故障,下载牵引记录显示制动电阻过温，进一步检查发现制动电阻箱内温控器的插头缩针，导致MP2制动电阻过温引起牵引故障，重新压接针子，反复测试制动电阻箱工作正常。,Y,N,,,,
5652911,故障平台显示无通信,结束,10A02-10057,10A02-10057,Y1CL15,检修四组,故障修工单,2023-01-30-12.00.00,2023-01-31-14.00.00,1560,1,维修八部,其他,,,故障,不影响运营,查无原因,工作令号:吴日-2023-1-30 故障平台显示无通信,上车测试WNS与天线通讯确认PIS设备功能正常，与天线设备功能正常,N,N,,,,
5652916,故障平台显示无通信,工作完成,10A02-10052,10A02-10052,Y1CL15,检修四组,故障修工单,2023-01-30-12.00.00,2023-02-02-16.42.19,4602,1,,其他,,,故障,不影响运营,已修理,工作令号:吴日-2023-1-30 故障平台显示无通信,上车测试WNS至天线通讯正常，PIS设备功能正常,N,N,,,,
5652927,故障平台显示无通信,结束,10A02-10054,10A02-10054,Y1CL15,检修四组,故障修工单,2023-01-30-12.00.00,2023-01-30-13.45.05,105,1,维修八部,其他,,,故障,不影响运营,复位,工作令号:吴日-2023-1-30 故障平台显示无通信,重启后正常,Y,N,,,,
5652961,故障平台显示无通信,工作完成,10A02-10044,10A02-10044,Y1CL15,检修四组,故障修工单,2023-01-30-12.00.00,2023-02-02-16.49.17,4609,1,,其他,,,故障,不影响运营,已修理,工作令号:吴日-2023-1-30 故障平台显示无通信,上车测试WNS至天线通讯正常，PIS设备功能正常,N,N,,,,
5652972,故障平台显示无通信,工作完成,10A02-10056,10A02-10056,Y1CL15,检修四组,故障修工单,2023-01-30-12.00.00,2023-02-02-16.42.19,4602,1,,其他,,,故障,不影响运营,已修理,工作令号:吴日-2023-1-30 故障平台显示无通信,上车测试WNS（交换机）至天线通讯正常，PIS设备功能正常,N,N,,,,
5652979,故障平台显示无通信,工作完成,10A02-10048,10A02-10048,Y1CL15,检修四组,故障修工单,2023-01-30-12.00.00,2023-02-02-15.58.44,4559,1,,其他,,,故障,不影响运营,已修理,工作令号:吴日-2023-1-30 故障平台显示无通信,上车测试WNS至天线通讯正常，PIS设备功能正常,N,N,,,,
5653006,102362车受电弓碳棒厚度小于6mm,结束,AC13-1040,AC13-1040,Y1CL15,检修四组,故障修工单,2023-01-30-10.00.00,2023-01-30-12.04.13,124,1,维修八部,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-1-46 102362车受电弓碳棒厚度小于6mm,已按均修规程更换碳棒 2人/1小时，现列车正常。,N,N,,,,
5653491,M1车门显示灰色,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-01-30-15.55.00,2023-01-31-23.00.00,1865,1,总调-OCC,车门,客室车门机械部件,EDCU,损坏,不影响运营,已更换,工作令号:吴日-2023-1-30 M1车门显示灰色,上车查看DDU界面正常，查看M1车所有LAIV连接器，通断正常，打开其他连接器查看均无发生缩针，联系供应商下载故障记录显示网络通讯故障，分析后预防性更换M1 3门门控器，互换M1与M2车的门控器。更换后重新测试车门正常。 更换件：门控器 旧件：111530925 新件：113060842,Y,N,,,,
5655096,交换机坏,结束,AC13-1031,AC13-1031,Y1CL15,检修四组,故障修工单,2023-01-31-22.00.00,2023-01-31-23.00.00,60,0,客一分公司,乘客信息（PIS）,视频监控系统,车载交换机,损坏,不影响运营,已更换,工作令号:吴日-2023-1-23 MP1车交换机坏，录像服务器无法连接,上车检查发现MP2交换机坏，更换后测试功能正常。 更换件：录像交换机 旧件：YS10050020060018 新件：YS10050021040055,N,N,,,,
5655285,火灾烟雾探测器报警,结束,AC13-1021,AC13-1021,Y1CL15,检修四组,故障修工单,2023-02-01-06.00.00,2023-02-01-08.04.43,125,1,客一分公司,辅助功能,烟火报警系统,,故障,不影响运营,已更换,工作令号:吴日-2023-2-1 库内报TC2、MP2火灾烟雾探测器报警,更换后正常，故障消失,N,N,,,,
5655290,车门无通讯及控制释放故障,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-02-01-06.50.00,2023-02-01-23.08.36,979,1,客一分公司,控制,输入输出模块,RIOM2A,损坏,不影响运营,已更换,工作令号:吴日-2023-2-1 6:50 五角场上行TC1车门无通讯及控制释放故障,上车检查发现TC1头ＲＩＯＭ２灯位异常，更换ＲＩＯＭ２后测试开关门正常。 名称：RIOM2 旧件：1751.0918 新件：1825.0920,Y,N,,,,
5659885,碳棒厚度小于6mm,结束,AC13-1004,AC13-1004,Y1CL15,检修四组,故障修工单,2023-02-03-10.00.00,2023-02-03-11.00.00,60,1,客一分公司,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-04 100232受电弓碳棒厚度小于6mm,已按均修规程更换碳棒2h/1小时，现列车正常 更换件：碳棒,N,N,,,,
5659894,受电弓碳棒厚度小于6mm,结束,AC13-1004,AC13-1004,Y1CL15,检修四组,故障修工单,2023-02-03-10.00.00,2023-02-03-11.00.00,60,1,客一分公司,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-04 100202受电弓碳棒厚度小于6mm,已按均修规程更换碳棒2h/1小时，现列车正常。更换件：碳棒,N,N,,,,
5660557,TC2、MP2、M2摄像头无法连接,结束,AC13-1004,AC13-1004,Y1CL15,检修四组,故障修工单,2023-02-03-10.00.00,2023-02-03-15.55.51,356,1,维修八部,乘客信息（PIS）,视频监控系统,车载交换机,损坏,不影响运营,已更换,工作令号:吴均-2023-2-04 TC2、MP2、M2摄像头无法连接,检查发现M2交换机坏，更换后正常。,N,N,,,,
5662253,M2左侧S阀漏气,结束,AC13-1002,AC13-1002,Y1CL15,检修四组,故障修工单,2023-02-04-23.00.00,2023-02-05-11.33.45,754,1,维修八部,制动,制动电气控制系统,智能阀,漏气,不影响运营,已修理,工作令号:吴日-2023-2-4 库内检修发现M2左侧S阀漏气,拆下排气气路板清洁后正常,Y,N,,,,
5662287,自检失败,结束,10A02-10048,10A02-10048,Y1CL15,检修四组,故障修工单,2023-02-04-23.00.00,2023-02-05-02.13.29,193,1,维修八部,制动,,,故障,不影响运营,查无原因,工作令号:港日-2023-2-4 库内检修是自检失败,没有发现故障检记录，重做制动自检通过,N,N,,,,
5666660,TC1障碍物探测右侧U型钢管有裂缝,结束,10A02-10043,10A02-10043,Y1CL15,检修四组,故障修工单,2023-02-07-10.00.00,2023-02-07-16.48.28,408,1,维修八部,转向架,障碍物探测设备,障碍物检测装置及组件,故障,不影响运营,已更换,工作令号:吴日-2023-2-7 TC1障碍物探测右侧U型钢管有裂缝,更换新的障碍物探测装置，测试功能正常 障碍物探测装置：旧件 046 新件 1012,Y,N,,,,
5666668,TC1障碍物探测右侧U型钢管有裂缝,结束,10A02-10066,10A02-10066,Y1CL15,检修四组,故障修工单,2023-02-07-10.00.00,2023-02-07-17.51.19,471,1,维修八部,转向架,障碍物探测设备,障碍物检测装置及组件,故障,不影响运营,已更换,工作令号:吴日-2023-2-7 TC1障碍物探测右侧U型钢管有裂缝,更换新的障碍物探测装置，测试功能正常 障碍物探测装置：旧件 042 新件 1013,Y,N,,,,
5666875,TC1障碍物探测右侧U型钢裂缝,结束,10A02-10063,10A02-10063,Y1CL15,检修四组,故障修工单,2023-02-06-15.00.00,2023-02-07-17.32.20,1592,1,维修八部,转向架,障碍物探测设备,障碍物检测装置及组件,故障,不影响运营,已更换,工作令号:吴日-2023-2-6 TC1障碍物探测右侧U型钢裂缝,更换新的障碍物探测装置 更换件：障碍物探测装置 旧件 027 新件 1004,Y,N,,,,
5666880,TC1右侧障碍物探测U型钢裂缝,结束,10A02-10062,10A02-10062,Y1CL15,检修四组,故障修工单,2023-02-06-16.00.00,2023-02-07-17.39.32,1540,1,维修八部,转向架,障碍物探测设备,障碍物检测装置及组件,故障,不影响运营,已更换,工作令号:吴日-2023-2-6 TC1右侧障碍物探测U型钢裂缝,更换新的障碍物探测装置 更换件：障碍物探测装置 旧件 036 新件 002,Y,N,,,,
5668717,受电弓检测服务器无法连接,结束,10A02-10052,10A02-10052,Y1CL15,检修四组,故障修工单,2023-02-08-22.00.00,2023-02-12-17.00.00,5460,1,客一分公司,辅助功能,辅助监控,视频分析服务器,故障,不影响运营,已修理,工作令号:吴日-2023-2-8 MP2受电弓检测服务器无法连接显示器,上车连接显示器正常。,N,N,,,,
5668745,RIOM故障,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-02-08-22.00.00,2023-02-08-23.36.22,96,1,客一分公司,控制,输入输出模块,RIOM2A,损坏,不影响运营,已更换,工作令号:吴日-2023-2-8 TC1 RIOM2 故障,上车检查发现TC1 RIOM2坏，更换后自检通过 RIOM：旧件 15520904 新件 50521016,Y,N,,,,
5668746,交换机故障,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-02-08-23.00.00,2023-02-09-15.40.53,1001,1,客一分公司,乘客信息（PIS）,视频监控系统,车载交换机,损坏,不影响运营,已更换,工作令号:吴日-2023-2-8 MP1、M2交换机故障，录像无法下载,上车检查MP1，M2交换机坏，更换后恢复正常 交换机：旧件 YS10050020060027 新件 YS10050021010008 YS10050020060038 YS10050021010010,N,N,,,,
5673314,摄像头连接异常,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-02-11-10.00.00,2023-02-11-14.30.50,271,1,客一分公司,乘客信息（PIS）,视频监控系统,车载TISCS服务器,损坏,不影响运营,复位,工作令号:吴均-2023-2-18 库内检修发现，20#摄像头连接异常，录像无法下载,列车重启后连接服务器可以下载，一切正常。,N,N,,,,
5673322,垂直减震器漏油,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-02-11-10.00.00,2023-02-11-11.00.00,60,1,客一分公司,转向架,弹性悬挂装置,一系簧液压减震器,漏油,不影响运营,已更换,工作令号:吴均-2023-2-18 库内MP2III轴右侧IV轴左侧一系垂直减震器漏油,已更换MP2III轴右侧III轴左侧一系垂直减震器，现列车正常 更换件：一系垂直减震器 旧件：左 HL1817 右 HL0511 新件：HL0593 HL1089,Y,N,,,,
5673343,垂直减震器漏油,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-02-11-10.00.00,2023-02-11-11.00.00,60,1,客一分公司,转向架,弹性悬挂装置,一系簧液压减震器,漏油,不影响运营,已更换,工作令号:吴均-2023-2-18 库内TC2 III轴右侧一系垂直减震器漏油,已更换TC2 III轴左右侧一系垂直减震器，现列车正常 更换件：一系垂直减震器 旧件：左 HL0875 右 HL0730 新件：左 HL2472 右HL0353,Y,N,,,,
5673345,碳棒厚度小于6mm,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-02-11-10.00.00,2023-02-11-11.00.00,60,1,客一分公司,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-18 102032车受电弓碳棒厚度小于6mm,已按均衡修规程更换碳棒2人/1小时，现列车正常 更换件：碳棒,N,N,,,,
5673347,牵引电自动故障,结束,10A02-10059,10A02-10059,Y1CL15,检修四组,故障修工单,2023-02-11-12.53.00,2023-02-11-13.55.06,62,1,客一分公司,牵引,散热设备,逆变器冷却风扇,故障,不影响运营,已修理,工作令号:吴日-2023-2-11 12:53 双江路下行 牵引电制动故障,下载记录，牵引1风机授权故障，MPU风机授权变量异常，刷新MP1、MP2软件重置后恢复，自检通过。,Y,N,,,,
5674831,受电弓监测服务器连不上显示屏,结束,10A02-10046,10A02-10046,Y1CL15,检修四组,故障修工单,2023-02-12-22.00.00,2023-02-13-05.10.59,431,1,客一分公司,辅助功能,辅助监控,视频分析服务器,故障,不影响运营,已修理,工作令号:吴日-2023-2-12 MP1 受电弓监测服务器连不上显示屏,MP1车断电重启弓网设备后，手动进入程序，服务器连接画面恢复正常。,N,N,,,,
5679355,一系钢簧断裂,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-02-15-10.00.00,2023-02-15-17.34.32,455,1,客一分公司,转向架,弹性悬挂装置,一系钢簧,失效,不影响运营,已更换,工作令号:吴均-2023-2-24 库内TC2右侧II轴一系钢簧断裂,更换钢簧后正常。,Y,N,,,,
5679376,受电弓碳棒厚度＜6mm,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-02-15-10.00.00,2023-02-15-11.00.00,60,1,客一分公司,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-24 100562车受电弓碳棒厚度小于6mm,已按均修规程更换碳棒2人/1小时，现列车正常 更换件：碳棒,N,N,,,,
5679388,主风缸安全阀不工作,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-02-15-10.00.00,2023-02-15-14.43.56,284,1,客一分公司,制动,供风系统,球阀（主风缸安全阀A07.01）,失效,不影响运营,已更换,工作令号:吴均-2023-2-24 库内TC1（100551）主风缸安全阀超过阀值后不工作,更换安全阀后测试正常。（10.82bar）,Y,N,,,,
5681769,弓网监测故障,结束,10A02-10064,10A02-10064,Y1CL15,检修四组,故障修工单,2023-02-16-23.00.00,2023-02-24-23.00.00,11520,1,客一分公司,辅助功能,辅助监控,频闪补光灯,故障,不影响运营,已修理,工作令号:吴日-2023-2-16 MP2弓网监测服务器无法连接显示屏，MP1弓网监测服务器摄像头无照明，录像看不清,MP2车断电重启弓网设备后手动进入程序，服务器画面连接正常 MP1车重新擦拭补光灯和相机罩壳玻璃后画面正常,N,N,,,,
5681771,弓网监测服务器无法连接显示屏,结束,10A02-10052,10A02-10052,Y1CL15,检修四组,故障修工单,2023-02-16-23.00.00,2023-02-20-20.19.13,5599,1,客一分公司,辅助功能,辅助监控,视频分析服务器,故障,不影响运营,已修理,工作令号:吴日-2023-2-16 MP2弓网监测服务器无法连接显示屏,MP2车断电重启后手动进入弓网监测服务器程序，连接恢复正常,N,N,,,,
5685684,101312车受电弓碳棒厚度小于6mm,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-02-19-10.00.00,2023-02-19-14.29.30,270,1,维修八部,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-31 101312车受电弓碳棒厚度小于6mm,已按均修规程更换碳棒2人/1小时，现列车正常。,N,N,,,,
5685698,101282车受电弓碳棒厚度小于6mm,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-02-19-10.00.00,2023-02-19-14.35.30,276,1,维修八部,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-31 101282车受电弓碳棒厚度小于6mm,已按均修规程更换碳棒2人/1小时，现列车正常。,N,N,,,,
5693411,TC1车广播时有时无，切复无效,结束,AC13-1008,AC13-1008,Y1CL15,检修四组,故障修工单,2023-02-23-16.00.00,2023-02-23-20.51.15,291,1,总调-OCC,乘客信息（PIS）,广播,配套插接件 ,损坏,不影响运营,已修理,工作令号:吴日-2023-2-23 TC1车广播时有时无，切复无效,上车检查发现TC1广播播放卡滞，更换DACU1、2X02插头，重新紧固X03连接器后恢复正常。,Y,N,,,,
5699049,碳棒厚度达到极限,结束,AC13-1040,AC13-1040,Y1CL15,检修四组,故障修工单,2023-02-27-10.00.00,2023-02-27-11.00.00,60,1,客一分公司,牵引,受流设备,受电弓碳滑板,磨损,不影响运营,已更换,工作令号:吴均-2023-2-44 库内：MP2碳棒尺寸到达极限，予以更换,已按修程更换MP2碳棒,N,N,,,,
5707499,客室检修发现M2车由2个灯管不亮,结束,AC13-1004,AC13-1004,Y1CL15,检修四组,故障修工单,2023-03-03-10.00.00,2023-03-03-14.54.51,295,1,维修八部,车体,车内设备,灯管,损坏,不影响运营,已更换,工作令号:吴均-2023-3-04 客室检修发现M2车由2个灯管不亮,更换灯管后列车照明正常。,Y,N,,,,
5707544,MP1客室广播无声音。,结束,AC13-1004,AC13-1004,Y1CL15,检修四组,故障修工单,2023-03-03-10.00.00,2023-03-03-17.12.52,433,1,维修八部,乘客信息（PIS）,广播,客室控制单元（SCU）,损坏,不影响运营,已更换,工作令号:吴均-2023-3-04 MP1客室广播无声音。,上车发现MP1 SCU故障，更换后测试功能正常 SCU：旧件FN06060171 新件 FN06060174,Y,N,,,,
5707557,MP2客室广播无声音。,结束,AC13-1004,AC13-1004,Y1CL15,检修四组,故障修工单,2023-03-03-10.00.00,2023-03-03-17.17.41,438,1,维修八部,乘客信息（PIS）,广播,客室控制单元（SCU）,损坏,不影响运营,已更换,工作令号:吴均-2023-3-04 MP2客室广播无声音。,上车发现MP2 SCU故障，更换后测试功能正常 SCU：旧件 FN06060263 新件 FN06060273,Y,N,,,,
5709244,MP1过弯声响，二位端轮对有异声,结束,AC13-1029,AC13-1029,Y1CL15,检修四组,故障修工单,2023-03-04-18.00.00,2023-03-04-20.23.34,144,1,总调-OCC,转向架,,,故障,不影响运营,查无原因,工作令号:吴日-2023-3-4 MP1过弯声响，二位端轮对有异声,查无原因，正常,N,N,,,,
5717271,逃生门拉手盖板缺失,结束,AC13-1029,AC13-1029,Y1CL15,检修四组,故障修工单,2023-03-08-15.00.00,2023-03-08-16.00.00,60,1,客一分公司,车门,紧急逃生门,逃生门手柄箱盖,损坏,不影响运营,已修理,工作令号:吴日-2023-3-8 正线巡检TC2逃生门拉手盖板缺失,TC2逃生门拉手盖板已补装(材料由质保提供，坏件由质保回收),Y,N,,,,
5723025,接地线断裂,结束,AC13-1034,AC13-1034,Y1CL15,检修四组,故障修工单,2023-03-11-10.00.00,2023-03-11-11.00.00,60,1,客一分公司,转向架,轮对轴箱装置,接地线,损坏,不影响运营,已更换,工作令号:吴均-2023-3-17 库内检修发现MP2 I轴左侧接地线断裂,更换接地线后，现列车正常。 更换件：接地线,N,N,,,,
5730537,蓝牙信标丢失,结束,AC13-1010,AC13-1010,Y1CL15,检修四组,故障修工单,2023-03-15-10.00.00,2023-03-19-16.54.15,6174,1,客一分公司,其他,,,故障,不影响运营,已更换,工作令号:吴均-2023-3-24 TC1车蓝牙信标丢失,补装蓝牙信标设备后信号正常,N,N,,,,
5730551,司机座椅盖板无法锁闭,结束,AC13-1009,AC13-1009,Y1CL15,检修四组,故障修工单,2023-03-15-09.21.00,2023-03-15-16.00.02,399,1,客一分公司,车体,司机室,司机座椅,调节功能失效,不影响运营,已修理,工作令号:吴日-2023-3-15 9:21 新江湾下行 司机座椅盖板无法锁闭,上车调整TC1司机座椅盖板后恢复正常。,Y,N,,,,
5730558,以太网无法连接,结束,AC13-1022,AC13-1022,Y1CL15,检修四组,故障修工单,2023-03-15-10.00.00,2023-03-16-23.00.00,2220,1,客一分公司,控制,网络设备,,故障,不影响运营,查无原因,工作令号:吴日-2023-3-15 库内发现TC1以太网无法连接,上车检查发现正常。,N,N,,,,
5733532,库内日检M1车一轴右侧钢簧断裂,结束,10A02-10048,10A02-10048,Y1CL15,检修四组,故障修工单,2023-03-16-23.00.00,2023-03-20-16.00.00,5340,1,维修八部,转向架,弹性悬挂装置,一系钢簧,故障,不影响运营,已更换,工作令号:吴日-2023-3-16 库内日检M1车一轴右侧钢簧断裂,更换M1车1轴右侧钢簧后正常。,Y,N,,,,
5733549,TC1主故障服务器无法连接,结束,10A02-10058,10A02-10058,Y1CL15,检修四组,故障修工单,2023-03-16-23.50.00,2023-03-20-16.00.00,5290,1,客一分公司,控制,主处理模块,监控中心(列车中央控制单元),故障,不影响运营,查无原因,工作令号:吴日-2023-3-16 港城库内检修发现10058车TC1主故障服务器无法连接,上车连接TC1车MPU正常连接,N,N,,,,
5737932,司机室座椅无法收起,结束,AC13-1015,AC13-1015,Y1CL15,检修四组,故障修工单,2023-03-19-14.20.00,2023-03-19-16.29.17,129,1,客一分公司,车体,司机室,司机座椅,调节功能失效,不影响运营,查无原因,工作令号:吴日-2023-3-19 14:20 新天地下行，TC1司机室座椅无法收起,上车检查未发现异常座椅正常收回。,N,N,,,,
5740812,MP2车牵引故障,结束,AC13-1021,AC13-1021,Y1CL15,检修四组,故障修工单,2023-03-20-23.45.00,2023-03-22-23.36.49,2872,1,客一分公司,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:吴日-2023-3-20 库内日检MP2车牵引故障,经查为MP2 CMBO1BOX连接器坏，更换该连接器后正常。,Y,N,,,,
